,Water_100kVp_1FBP_3mm,Water_120kVp_2Safire_3mm,Water_100kVp_2Safire_3mm,Water_100kVp_1Safire_0-6mm,Water_100kVp_1Safire_3mm,Water_100kVp_2FBP_1-5mm,Water_120kVp_1Safire_3mm,Water_120kVp_1FBP_1-5mm,Water_120kVp_1Safire_0-6mm,Water_120kVp_1FBP_0-6mm,Water_120kVp_1Safire_1-5mm,Water_100kVp_2FBP_0-6mm,Water_100kVp_1Safire_1-5mm,Water_120kVp_2FBP_3mm,Water_120kVp_2FBP_0-6mm,Water_100kVp_1FBP_0-6mm,Water_120kVp_2Safire_0-6mm,Water_120kVp_1FBP_3mm,Water_100kVp_2Safire_0-6mm,Water_100kVp_2Safire_1-5mm,Water_100kVp_1FBP_1-5mm,Water_100kVp_2FBP_3mm,Water_120kVp_2Safire_1-5mm,Water_120kVp_2FBP_1-5mm
original_gldm_LargeDependenceEmphasis,17.47267836126212,30.96424368099535,29.529283192288293,14.227652292950035,28.48820265650395,12.946746968856486,30.23151936333576,14.336793723749901,15.408350444900753,8.562354551676934,24.538077502179252,7.8129705681040384,22.109755131151438,18.881970520652356,8.573956194387407,7.9526694045174535,15.577446954141,19.012778120271253,13.91892539356605,22.61700610190982,12.68951580949362,18.06977526200751,25.20397812821935,14.386242966954592
original_gldm_LargeDependenceHighGrayLevelEmphasis,364.12385809561175,401.0962282127445,613.2363952250182,1035.489681724846,359.23303256178895,557.5677945954513,389.1273328476153,447.9105317378556,889.3024127310061,802.0174709103354,511.39666376099535,883.2582306639288,682.6531420873287,399.70223617104745,801.3281143052703,1072.2010438056127,678.8725701574264,399.4981225130303,1017.5502737850787,468.0737380141057,553.3344559790792,560.0302079246763,785.4389016562327,627.8223314050242
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.9441956866346083,2.6229557965464205,1.5078904353358973,0.2108113393356593,2.500456878037882,0.3330660621216597,2.571854290820552,0.5196445147998562,0.29057841240127424,0.10529237015875395,1.2852707579287361,0.07940396615323332,0.7666626110895678,0.9876172109262917,0.1057949735363851,0.06589181019256979,0.40103449029083715,0.9953708113015985,0.20575692890397876,1.2079636570730996,0.32546719518397843,0.6263253567813363,0.8562531263782248,0.36095006846515726
original_gldm_LowGrayLevelEmphasis,0.05861246281658248,0.08914256758019017,0.05276158153765719,0.015556337455653255,0.09271976357656216,0.027609347862000512,0.08928752016041148,0.03971571210855722,0.02001128903399256,0.013641204420970457,0.05542740148929583,0.011067634146614758,0.03614764107949813,0.05591514050556612,0.013619821994281477,0.008850629860427872,0.028144933041216524,0.05581401565277795,0.015522779810143394,0.05740285789937393,0.027453015799466254,0.03638238512238554,0.0353560533614173,0.026647067314269444
original_gldm_SmallDependenceEmphasis,0.1614926702137708,0.0857688467506929,0.0932145310240025,0.24801061749785316,0.09429515920892215,0.24297455296342388,0.08995241742915643,0.22185098784783583,0.23070110379567102,0.3658707141239074,0.1277784378417323,0.3882472650237796,0.13758038245103735,0.14733878315040197,0.3623260119673506,0.38778617346048366,0.22913877270084815,0.15234162577510538,0.2504308681865704,0.13904508471529198,0.23841265862311872,0.16172256744166574,0.12613402687705255,0.21700923539606695
original_gldm_SmallDependenceHighGrayLevelEmphasis,3.5830993144878542,1.1798493012481537,2.0098521418797315,18.83974645385502,1.255576494850258,10.984062918424652,1.2388188869382055,7.420163278437744,13.89700202682294,35.643368989052966,2.82867095879203,45.8699622081573,4.391016286668339,3.270816763192183,35.40795279691628,54.20487696455221,10.502572100780304,3.410232048196796,19.055194663715387,3.080049760223757,10.760180660577035,5.212929594827603,4.054967448020346,9.855213001637122
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.011712763962119784,0.009423344055754712,0.005550515545414565,0.004192830860453552,0.011171164523760343,0.007588883898055434,0.009937511859513542,0.010530531051395085,0.005101697113193262,0.005649118974962642,0.00821962987194982,0.004729507878003441,0.0055691905301920065,0.009870528391088387,0.005555190007047502,0.0036796520870146917,0.007579070367201921,0.01005909683323011,0.00423941173737302,0.009597724036397927,0.007428360383907982,0.006619587780166568,0.004922985521406804,0.006457030632119689
original_glrlm_GrayLevelNonUniformity,4563.21551601918,6333.961856140909,6117.443849018253,9846.164305941533,6065.003490829231,4866.183027976641,6338.524883474567,5162.680945651796,10532.88981403489,7112.615067403706,7049.911664182194,6617.694658462249,6728.546800993363,4814.872773808243,7076.3035717750645,6608.418756885547,10487.71782573772,4841.790262733225,9861.507692879928,6749.07236075764,4835.456462438909,4626.346299687815,7046.726069259456,5147.113250456965
original_glrlm_GrayLevelNonUniformityNormalized,0.284707237857798,0.4176455499370247,0.40041417228808945,0.18428744006344802,0.395616767796274,0.20986229481500387,0.41661355101116876,0.22405419108313224,0.198254991172065,0.12930071813191854,0.3190424130884502,0.11979520566003231,0.3021188137224862,0.30224906273866264,0.12868821750485962,0.11968788237069239,0.19755080003166764,0.3037844053005171,0.18437291410272388,0.30335087187807175,0.20850061380405802,0.28905683468603505,0.31963939946391295,0.2235836268523155
original_glrlm_GrayLevelVariance,0.9837502217853316,0.4413319693249186,0.4860179039447985,2.372098068179705,0.4971121668852466,1.806280212429878,0.4408946296854873,1.6041691586714113,2.0528678678796384,4.8028537562523645,0.7904399400536082,5.594361691057525,0.8766756433381837,0.8668238067677194,4.837970739032813,5.572912400041848,2.0588301435845935,0.8611824971350079,2.3868171382584373,0.8682802684930141,1.8251739748612463,0.955892817149669,0.7767926608212318,1.589903538720135
original_glrlm_HighGrayLevelRunEmphasis,21.293246790594175,12.998806558428205,20.85428861305974,74.23029727688353,12.813093732606397,43.931508347738664,12.962870318657274,32.2264107124355,58.66368524431261,95.39674692850362,21.302859060046003,115.54061572914951,31.227985194011012,21.52149709760669,95.46614726603875,137.2693270098178,44.563554983613955,21.47495102235391,74.44936255642068,21.062126622451462,44.2692808015392,31.385970385830184,31.38398458164847,44.25300780581726
original_glrlm_LongRunEmphasis,1.6733142428052774,2.6810182696421734,2.499445714081946,1.3860681318720185,2.44214755294663,1.4016979120776705,2.586707742487233,1.4585440067023856,1.4221057652946965,1.2283682279627282,1.9271565032024305,1.2091207707090494,1.8303621140339459,1.7568774520207104,1.230799932942094,1.2101021585630347,1.4305233195617357,1.7581012526612718,1.381543588004969,1.8202156096311577,1.4072430808082599,1.6955382456634498,1.9520430442644918,1.4627191991369632
original_glrlm_LongRunHighGrayLevelEmphasis,35.31141124380183,34.790563463242265,51.906356216566905,102.38786938232087,31.005084130584386,61.238522164630965,33.3342895459295,46.57738503665045,83.03162100185997,116.77897891723939,40.67284263885809,139.1658174391275,56.85414526408595,37.51216824775938,117.01417489083687,165.57078651621168,63.37090798739965,37.35138040502846,102.3904195396111,38.02582033610359,62.024762511040734,52.89066825014512,61.03202273338085,64.42050289393157
original_glrlm_LongRunLowGrayLevelEmphasis,0.09561437457270537,0.2324551252553846,0.12990456451157523,0.02136056624904143,0.22032236161622284,0.03814759407757063,0.22562181764618489,0.05672563213817561,0.028115755411030847,0.016529820212338425,0.10452668049615524,0.013240567990265524,0.06517983915624911,0.09604310838132792,0.016548677513467672,0.010625696729501396,0.03951130070562292,0.09611993255759735,0.021237423934129883,0.10194996348689664,0.03806845803635026,0.06077963411294248,0.06798414961164537,0.03844152443882059
original_glrlm_LowGrayLevelRunEmphasis,0.059284351369314085,0.09032159986548113,0.05314783597492762,0.01562760574212451,0.09399954011168675,0.027796490226736324,0.09036330860480936,0.04009786047689014,0.02012892734998601,0.013732404463133598,0.05596696000020558,0.011124888268004618,0.036391092093946475,0.05647419844636957,0.0137063182765724,0.008885212961777147,0.028401053347468345,0.056349076011601544,0.015596253451638621,0.05804033238656356,0.02763804349536151,0.0366244322141487,0.035587351526774835,0.026812803382799767
original_glrlm_RunEntropy,2.483622206925855,2.09839742490903,2.1442454411675085,3.0908153457838377,2.1478121748209054,2.856758997420331,2.0854847439970134,2.792871747002577,3.008167781763443,3.48811716805483,2.4343049094887124,3.5811976097017473,2.4811211651132576,2.413538118025704,3.4942100895384414,3.580585682652073,3.012061085270136,2.4067479823479223,3.0910594965609355,2.477904964265768,2.862709804073769,2.4684049781658857,2.4303667020744513,2.790795901424471
original_glrlm_RunLengthNonUniformity,13960.0297279274,12962.692740604747,13036.489071577606,46268.3318874079,13109.695769833224,20429.570134610796,13000.513137415035,20180.089901038627,45663.65743045199,49556.45171603573,18702.82535385984,50092.28715226001,18973.79488284632,13824.350279849461,49519.03174997187,50022.38966480952,45609.357280897995,13830.67993835426,46360.56397063696,18904.81028329738,20468.823196735102,13924.955606539532,18620.594659991002,20149.609569539323
original_glrlm_RunLengthNonUniformityNormalized,0.8378510185844263,0.7828815101692601,0.788384023174695,0.8530390480098963,0.7919891348318828,0.8634710660632128,0.7858654447368866,0.8557124176018793,0.8452317964719392,0.8945632930341995,0.8062900800996183,0.9012204418981045,0.8154067473507656,0.8311091318664281,0.8939827993504221,0.9003453700809061,0.8443807387894207,0.8317883560757231,0.8540561466785975,0.8135666998455533,0.8645243861274032,0.8368189353500455,0.8038187304185608,0.8547054051349672
original_glrlm_RunPercentage,0.8915497997490937,0.8385576761410422,0.8448303363956561,0.9122913705049229,0.8477187778874715,0.9157741378995046,0.8416530507546592,0.9091357964485787,0.9067538040330647,0.9403767177381143,0.8670320091193375,0.9444940241141472,0.8750083817442561,0.8852642061743671,0.9400002632548834,0.9440754488495761,0.9059390301690097,0.8853676727352681,0.9130850839783078,0.8743561296457723,0.9159722518546515,0.8899848680154682,0.8651880253829697,0.9086572750492234
original_glrlm_RunVariance,0.26109602407797805,0.6814032333749318,0.6112034611851962,0.14138146356340156,0.5868364401185895,0.1481910796588546,0.6458710188773605,0.17295012183771294,0.1554899642108483,0.0807008544655386,0.3682902779739476,0.07380191914165209,0.3312677244207277,0.2983336039214396,0.08156987619443158,0.07377725232383212,0.15934371845488024,0.3009740792649641,0.1392800313086348,0.32279334095936457,0.15230761611648339,0.27464719849403757,0.38194184042354096,0.17523892628595694
original_glrlm_ShortRunEmphasis,0.9138428177437026,0.8653699798130357,0.8718207516325817,0.9325344058978391,0.8744845928406737,0.9345986527282035,0.8692738477368607,0.929616070984208,0.9282436222235481,0.9544554132067795,0.8946601775347496,0.9577031639608488,0.9013901782336977,0.9086187193115477,0.9540943658766862,0.9573153934423093,0.9275991024721689,0.9094557748943731,0.9330738125543419,0.9006385407511702,0.9349767062840658,0.9135711819096026,0.8930294344137863,0.9290335425877017
original_glrlm_ShortRunHighGrayLevelEmphasis,19.482839165140728,11.268838280692185,18.19728359882744,69.29543318497954,11.222716491458568,41.09825442218221,11.287749015915255,30.0089418218961,54.5068125257206,91.12333772881792,19.089138273435957,110.7500357035757,28.170810867102432,19.575613201668776,91.17037353197496,131.50579289390626,41.39157600671167,19.555129407568373,69.53427713277557,18.99840713274173,41.419861299659196,28.69472933975873,28.049153500275885,41.143404957217925
original_glrlm_ShortRunLowGrayLevelEmphasis,0.0545225267648936,0.07862030223131995,0.046504720310384336,0.014618041764378817,0.08277320921478457,0.02609050140516293,0.07902664762159306,0.037495441022722856,0.01875693434424264,0.013168333884032593,0.050318889048247516,0.010692919936816484,0.03291776575371063,0.05158669047244362,0.013135421021120981,0.008529423293932898,0.026502471461902544,0.05151689001425064,0.01459819127977888,0.05258569212718768,0.025948839078750428,0.033584424120198034,0.03188435442090259,0.025004238012619025
original_glszm_GrayLevelNonUniformity,638.7023733162283,317.3586776859504,359.5919413919414,2422.237395199265,372.8068181818182,1156.291871249318,332.17478052673584,1074.5744616317866,2336.2185638131077,2753.0276486988846,737.1954058192956,2740.6462575069577,782.9570129512263,612.4201226108908,2703.995383050317,2745.129256937571,2295.613882725832,639.6476124085048,2407.479183392591,798.4227861771059,1123.3791032267077,641.9453480806767,745.3365295391277,1075.6838212634823
original_glszm_GrayLevelNonUniformityNormalized,0.2048436091456794,0.2622798989140086,0.26343731970105594,0.13909712847130268,0.264777569731405,0.15770483786815576,0.26510357583937416,0.16296246005941561,0.14651731350348746,0.10660732840376723,0.22578726058783938,0.10036056311362816,0.2157500724583153,0.22085110804575936,0.10579839514243355,0.10063159415438876,0.14552227465773895,0.22295141596671478,0.1380593636536639,0.21555690771520136,0.15691843878009606,0.20883062722208087,0.2305402194677166,0.16574481067233934
original_glszm_GrayLevelVariance,2.1652496974878637,1.5747974865104843,1.6604221175649747,3.8759956540566636,1.6605032928719008,3.012956733838528,1.5917628497671035,2.8715748013676645,3.5164217779425813,6.640627337755508,1.9641512257011462,7.52120152667586,2.028389688071224,1.9954244271658252,6.720284584638672,7.4637866148784,3.549237844992352,1.999080567127772,3.950165297173762,2.027619942132491,3.040886607302557,2.127657131464221,1.9102296157329748,2.777160168185736
original_glszm_HighGrayLevelZoneEmphasis,22.49615137908916,14.362809917355372,22.125274725274725,76.0030435281957,13.890625,45.26827605019094,14.558659217877095,33.65438277221717,60.225964252116654,97.07539498141264,22.57825421133231,117.79273472974953,32.19206392945715,22.58600793364587,97.48172783472886,139.46812566443052,45.963803486529315,22.924363889857094,76.10758114462668,22.56290496760259,45.25911440145272,32.66460637605726,32.46551190844417,45.44684129429892
original_glszm_LargeAreaEmphasis,495.53014753046824,7584.359504132231,6683.43663003663,298.3741816928908,5267.308948863636,178.31151118385162,7390.680766161213,250.6436154079466,461.39517089996866,37.97103469640644,1606.1574272588055,21.22279185586641,1193.0427114907689,897.3317706455102,31.46224274199859,29.623299974339236,428.22871632329634,727.7661205995121,260.22640211033377,1105.8099352051836,165.64715742422126,558.2378009108653,1742.1781626971854,240.51895223420647
original_glszm_LargeAreaHighGrayLevelEmphasis,9798.881334188582,106844.32396694215,137999.6769230769,21196.28890547835,68793.84019886363,7666.108565193672,100843.41660015962,7617.647861692448,26335.206208842897,3494.577253717472,33010.8921898928,2302.0937820418926,36610.13722788647,19894.746844572666,2898.2351122936066,3811.948348546501,18443.191949286847,14629.751481352387,18634.04472990022,22587.008369330455,7172.88182707082,17624.66135328562,54024.00835137643,10381.35747303544
original_glszm_LargeAreaLowGrayLevelEmphasis,26.47346313974596,574.9612490817264,340.13258248506975,4.295908353539964,436.9949584653937,4.300377727671452,582.9739274629778,8.642692273239573,8.283353762639027,0.43811853760725716,82.28027095031479,0.21074204590279105,40.28271324802387,42.39511182908071,0.36540007476081154,0.2413334925435098,10.279933666109578,38.15616666725945,3.7195836119869288,57.076400998889476,3.987617466339881,18.321480220437653,58.13216042607544,5.764621609617406
original_glszm_LowGrayLevelZoneEmphasis,0.07492083400604202,0.12360629017447199,0.064193276394807,0.01686400883644471,0.1335324868583797,0.031123989308762572,0.12262902367650971,0.047497372914274284,0.022196813592903417,0.015159675924919108,0.06822268580735,0.012001984479767691,0.04191828361729555,0.06977014188894694,0.015069880020741876,0.00939940410755636,0.03304089748813818,0.06826373822446372,0.016906094557824602,0.07178687477960946,0.031144522822973843,0.04190034443498598,0.04055921867836388,0.02989174338426059
original_glszm_SizeZoneNonUniformity,722.9589480436177,329.10743801652893,375.2798534798535,5034.748593086023,363.27982954545456,2035.6082924168031,367.3383878691141,1770.6809220503487,4514.673753527752,9751.03384448575,741.0569678407351,10795.693496411308,804.6158721410857,631.2055535521097,9600.376946552939,10785.058139961142,4467.333185419969,696.1641686998954,5161.983599036586,820.4125269978401,1959.8006704847046,747.6154847104749,728.2440457779153,1665.4804314329738
original_glszm_SizeZoneNonUniformityNormalized,0.23186624375998002,0.27198961819547846,0.2749302955896363,0.2891207415347435,0.2580112425748967,0.27763342777097694,0.2931671092331318,0.268529105558136,0.2831404047367671,0.3775957963323168,0.22696997483636602,0.39533080036660717,0.2217183444863835,0.227625515164843,0.37563099407437744,0.39536119872286896,0.2831906932120424,0.2426504596374679,0.29601924527105095,0.22149366279639313,0.2737534111586401,0.2432060783052944,0.2252533392446382,0.2566225626244952
original_glszm_SmallAreaEmphasis,0.48655399418118445,0.5359039889227343,0.5336121264683157,0.5499496920144595,0.5142162966116425,0.5376951858060861,0.55683064391177,0.526981265192231,0.5432864320364436,0.6353274637066009,0.4766901991168493,0.6511980275911279,0.47202641775884147,0.47736051132767215,0.6336687224142444,0.6508880990641356,0.5438620110043003,0.4949057868299122,0.557690338605728,0.47090450403269973,0.5334378786846246,0.49470550400851937,0.4751446734110354,0.5133723046255909
original_glszm_SmallAreaHighGrayLevelEmphasis,11.228642981344416,7.953917614930307,11.941891855717095,42.35415224844742,7.10822086345126,24.81678228150641,8.226438216101862,18.027675723756733,33.306390582548346,62.5081825102421,10.937829538400504,77.69577676661045,15.347596410240838,10.889884003716677,62.591793391231185,91.70212119303629,25.372186621124996,11.497628031866865,43.00147900913293,10.978931865715676,24.393335608943254,16.337425303323208,15.645563281117752,23.796973233792276
original_glszm_SmallAreaLowGrayLevelEmphasis,0.04173546615457126,0.0725364789605264,0.03606866447787772,0.009760227771985973,0.07771080931524829,0.01807755518973462,0.07620528197896236,0.02799830727502641,0.012745641820616004,0.010329239356057401,0.034930632881355714,0.008243918870215148,0.02117655287514188,0.03732590334394861,0.010212718425607465,0.0063532580340907585,0.019752285016327753,0.037378668670429695,0.009920327505466427,0.03804413380627234,0.01798039336085873,0.022318549872523828,0.020295041232823503,0.016434590064601236
original_glszm_ZoneEntropy,5.259405855308562,4.740423053326208,4.629812123428937,5.461425734951009,4.719575238747738,5.326350013777995,4.587802658587871,5.330488622418239,5.441222265180825,5.386736801580174,5.201950111832074,5.406799781779616,5.321228862495468,5.190543775347201,5.409360839769094,5.392573984016535,5.445145149890888,5.070260105425161,5.446760379963255,5.300967720516945,5.362490033908105,5.173431676319189,5.197608989771709,5.378005248909033
original_glszm_ZonePercentage,0.17474639914812531,0.06781370845709803,0.07650058846606513,0.2979808350444901,0.07891049711371406,0.2905143038275616,0.07022361710474696,0.26127268404786436,0.2728439425051335,0.44188911704312117,0.12936841271099137,0.4672826830937714,0.143791108645693,0.15541108557977917,0.43733744010951403,0.4667864476386037,0.2699349760438056,0.16079134674662332,0.29839151266255987,0.146762817972898,0.28365956097947537,0.17228044611332174,0.12810048339805055,0.2571519137808067
original_glszm_ZoneVariance,462.7822419718566,7366.906701045011,6512.564808866347,287.1119791313888,5106.714532521145,166.46296789864186,7187.896801865467,235.99448023492465,447.96222185446385,32.849815220445635,1546.4066580208205,16.64305393187498,1144.677183227698,855.9283701251403,26.23386830116446,25.03381953812341,414.5046856924712,689.0871725143028,248.99517865868597,1059.383224428439,153.2190457444371,524.5457052856688,1681.238722159328,225.3965606919262
original_ngtdm_Busyness,57.12605919481615,105.32285602200999,54.875186455041764,47.134614000948204,85.14632695240067,39.91119970280714,108.28131184346867,52.092465671090196,56.407425632474336,35.11456061259484,75.84897191119035,28.729878679525555,53.1747147316841,55.203990183153046,35.22284088345027,26.229627403078606,72.45232000952117,56.30571703036776,39.301080235421246,78.26117536854521,34.65265463269041,33.26416375646509,52.169171476821646,38.184165149985915
original_ngtdm_Coarseness,0.0003923410986673042,0.00034315963401602344,0.0003505672912525237,0.00012209965748680905,0.0003510589153332267,0.00028149654122209893,0.00033592452423600945,0.00028332236851713756,0.00012267075939473136,0.00012212332487874014,0.0002765216599357312,0.0001213061216838346,0.000280101458681192,0.000388465233017206,0.0001220385836799587,0.00012150211352531971,0.00012285018567637112,0.0003820433147723416,0.00012240836287476107,0.0002773337984045213,0.00028252490627621324,0.0003913734057527569,0.0002768310916474239,0.0002820672340814633
original_ngtdm_Complexity,16.983565082489953,6.798797559569125,13.152978203995838,97.91380401584566,10.191297644778997,44.67324662092185,6.96672696783291,33.58585182663748,79.0830023112839,221.58233752188895,15.258295869865066,298.41043413303623,21.031011230389282,16.34769225300036,222.64544691621572,293.9857248548449,67.57732065699324,16.583385636911895,128.8930204630165,15.966237371928246,53.89564032652978,27.811627215607896,20.04682252982109,42.38741696195724
original_ngtdm_Contrast,0.020557315003635033,0.01156302671178605,0.007064282366611059,0.020838363979601555,0.009813056433017667,0.026711010656657284,0.01182196798542937,0.02686526924528701,0.01933183210453844,0.03815378578138285,0.014186066230310924,0.039325461646462924,0.013034589098686293,0.017034272785768103,0.03862165817793537,0.03893248784160703,0.02262750070206705,0.017104946621097208,0.016239399667192247,0.016602819063679445,0.022543764158015307,0.012234398139091985,0.01076279096038771,0.021809123385302213
original_ngtdm_Strength,0.008961154580720849,0.005217453310592942,0.011516369909142354,0.011324080552933923,0.008175433239360964,0.012340120184458339,0.005099055352498426,0.009831738567699073,0.009763032190311355,0.01628822197845669,0.007032811939604801,0.020666827750918878,0.00970002109643684,0.009321440387164218,0.016221441232439338,0.020260247351644483,0.008050052027496432,0.009180118645438908,0.01604608592110126,0.006731768731332412,0.015376957714891814,0.016800158931760963,0.010231666826239253,0.01308224546107219
