,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
Unnamed: 0,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Water_100dose_120kVp_1FBP_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-69.0,68.0,168060978.0,3.159955985675369,72.0,3.092216602048337,235.0,42.6103256772831,-0.0023956194387405,0.0,-223.0,458.0,29.806490956128165,53.62636250620414,0.0077724909810681,52373702.31520667,0.1312467779656419,2875.786749907825,91.3024970830958,360.33637314786006,0.1635402872294951,10.772238651319952,7.773570225563757,0.161079185827543,2.185793143599939,2.6612909680171457,2.962387752158892,0.4307365988397283,0.3513826180025223,0.9797747475987498,0.9024660732740092,-0.0133357694593613,0.2465641628331721,0.3554353178820336,9.5159244510965,0.017867433468365,6.263495155306363,0.1760056305312841,0.0353864727740178,19.031848902193,3.755476306872591,4.636452219220926,5.413512704322607,13477.23388090349,0.230616596182469,2.058807281586829,7670.061704312115,4.681131632986979,95.28879192334018,8.562354551676934,802.0174709103354,0.1052923701587539,0.0136412044209704,0.3658707141239074,35.643368989052966,0.0056491189749626,7112.615067403706,0.1293007181319185,4.8028537562523645,95.39674692850362,1.2283682279627282,116.7789789172394,0.0165298202123384,0.0137324044631335,3.48811716805483,49556.45171603573,0.8945632930341995,0.9403767177381144,0.0807008544655386,0.9544554132067796,91.12333772881792,0.0131683338840325,2753.0276486988846,0.1066073284037672,6.640627337755508,97.07539498141264,37.97103469640644,3494.577253717472,0.4381185376072571,0.0151596759249191,9751.03384448575,0.3775957963323168,0.6353274637066009,62.5081825102421,0.0103292393560574,5.386736801580174,0.4418891170431211,32.849815220445635,35.11456061259484,0.0001221233248787,221.58233752188892,0.0381537857813828,0.0162882219784566
Water_100dose_120kVp_1Safire_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-25.0,26.0,10281232.0,1.8253082761127204,27.0,3.1898644288727382,87.0,15.972886870460211,0.2409858150408114,0.0,-83.0,170.0,11.183833125150365,20.183436453210373,0.0292045961633803,8010308.248626709,0.3312865106090329,407.31303289773047,20.68871912175757,8.839977977666122,0.139721277909018,1.6892131431785145,1.2204552608532502,0.1603548074812158,0.8109470437382367,1.5452812398860272,0.5557410819775193,0.6563250475565889,0.635288239075052,0.9819710826476336,0.9142846088457264,-0.0231009669470457,0.2380613676244216,0.5122414632617249,4.535579071338215,0.1145260447548638,3.586692981388728,0.1831479999797553,0.1747789244313674,9.071158142676426,2.4161748907267344,0.7274171010079411,4.6699387222343125,3653.928758221729,0.144778855623335,4.671733035569057,8361.008954750772,0.7360186433662509,21.239282035026548,24.53807750217925,511.39666376099535,1.285270757928736,0.0554274014892958,0.1277784378417323,2.82867095879203,0.0082196298719498,7049.911664182194,0.3190424130884502,0.7904399400536082,21.302859060046003,1.9271565032024305,40.67284263885809,0.1045266804961552,0.0559669600002055,2.4343049094887124,18702.82535385984,0.8062900800996183,0.8670320091193375,0.3682902779739476,0.8946601775347496,19.08913827343596,0.0503188890482475,737.1954058192956,0.2257872605878393,1.9641512257011464,22.57825421133231,1606.1574272588057,33010.8921898928,82.28027095031479,0.06822268580735,741.0569678407351,0.226969974836366,0.4766901991168493,10.937829538400504,0.0349306328813557,5.201950111832074,0.1293684127109913,1546.4066580208205,75.84897191119035,0.0002765216599357,15.258295869865066,0.0141860662303109,0.0070328119396048
Water_100dose_100kVp_2FBP_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-75.0,73.0,196547627.0,3.2718433056583818,78.0,3.0994228399036468,292.0,46.09426760968855,-0.8636379192334018,-1.0,-247.0,539.0,32.30592049444379,57.99343040869461,0.0244742084111826,61251142.47078984,0.1214258075933663,3362.4921001125663,110.7919859842478,523.7047409924098,0.4169688621167245,12.897299741733615,9.293869336203205,0.1632711628674356,2.395941803473776,2.7777110224903487,3.5072889077723066,0.4119526177196384,0.3287071934146265,0.9818382577522003,0.9068762219555796,-0.0136920634167355,0.2577113324056873,0.3317430204008034,10.48289618258989,0.0150010517142857,6.518780014500013,0.2345478539807722,0.0308953449088818,20.965792365179784,3.885584487767865,5.547792269484206,5.4617661967144535,14082.853764544832,0.2409797016520334,1.8439623913280776,7096.124195756332,5.465954045134716,115.3952943189596,7.8129705681040384,883.2582306639288,0.0794039661532333,0.0110676341466147,0.3882472650237796,45.8699622081573,0.0047295078780034,6617.694658462249,0.1197952056600323,5.594361691057525,115.54061572914952,1.2091207707090494,139.1658174391275,0.0132405679902655,0.0111248882680046,3.5811976097017477,50092.28715226001,0.9012204418981044,0.9444940241141472,0.073801919141652,0.9577031639608488,110.7500357035757,0.0106929199368164,2740.6462575069577,0.1003605631136281,7.52120152667586,117.79273472974953,21.22279185586641,2302.0937820418926,0.210742045902791,0.0120019844797676,10795.693496411308,0.3953308003666071,0.6511980275911279,77.69577676661045,0.0082439188702151,5.406799781779616,0.4672826830937714,16.64305393187498,28.729878679525555,0.0001213061216838,298.41043413303623,0.0393254616464629,0.0206668277509188
Water_100dose_100kVp_1Safire_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-28.0,27.0,11746157.0,1.9065267034529707,29.0,3.146966337470263,93.0,17.16286246949015,-0.2565575719153657,0.0,-101.0,194.0,12.198237319923512,21.573491238312016,-0.0093771122723849,9151659.869825363,0.3123545784067526,465.34970242181817,30.3683991715928,13.018959832497618,-0.0778662711838533,2.09931507377959,1.4698506568103633,0.1812431193762147,0.9032280401390994,1.641889683926735,0.642699161848389,0.6312250848831079,0.6043627771998744,0.9828027623110832,0.9146059602822642,-0.0245426650765332,0.2677211369273287,0.5121663764151428,5.496447298733065,0.0920669070415693,3.879543971913391,0.2014453401193538,0.1476933126969557,10.99289459746613,2.575784944656019,0.8922914326474883,4.701796396941716,3801.915207227197,0.1506424917674616,4.049107449140604,7883.204849829622,0.8234852857583191,31.18036294476583,22.10975513115144,682.6531420873287,0.7666626110895678,0.0361476410794981,0.1375803824510373,4.391016286668339,0.005569190530192,6728.546800993363,0.3021188137224862,0.8766756433381837,31.22798519401101,1.8303621140339457,56.85414526408595,0.0651798391562491,0.0363910920939464,2.4811211651132576,18973.79488284632,0.8154067473507656,0.8750083817442561,0.3312677244207277,0.9013901782336976,28.170810867102432,0.0329177657537106,782.9570129512263,0.2157500724583153,2.028389688071224,32.19206392945715,1193.0427114907689,36610.13722788647,40.28271324802387,0.0419182836172955,804.6158721410857,0.2217183444863835,0.4720264177588414,15.347596410240838,0.0211765528751418,5.321228862495468,0.143791108645693,1144.677183227698,53.1747147316841,0.0002801014586811,21.03101123038928,0.0130345890986862,0.0097000210964368
Water_100dose_120kVp_2FBP_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-27.0,28.0,8190733.0,1.90115387284492,29.0,3.0388147753375128,89.0,17.063379869669646,0.5533262343776271,1.0,-86.0,175.0,12.107422363398175,21.42532639966484,-0.0081666100740317,12763119.461208344,0.3119334632291231,458.7384414105245,20.80889800126578,13.188931225624696,-0.4720797878239115,2.0758329877871646,1.4505986187420552,0.1806494396493591,0.8995704486300925,1.63392802575682,0.6321650860539503,0.6319513618682381,0.6048568322926434,0.9787392491884104,0.9059161267729764,-0.0282474975817776,0.3017090274267315,0.509582877638504,4.544497684751553,0.0943520380018148,3.845121653793629,0.2218433718132282,0.1619653528191645,9.088995369503106,2.5585688861389952,0.881607901632305,4.510220358330837,2934.764165218853,0.1644770590830495,3.0166408295958864,5565.828784397243,0.8169549074550057,21.47223000616488,18.88197052065236,399.70223617104745,0.9876172109262916,0.0559151405055661,0.1473387831504019,3.270816763192183,0.0098705283910883,4814.872773808243,0.3022490627386626,0.8668238067677194,21.52149709760669,1.7568774520207104,37.51216824775938,0.0960431083813279,0.0564741984463695,2.413538118025704,13824.35027984946,0.8311091318664281,0.8852642061743671,0.2983336039214396,0.9086187193115476,19.575613201668776,0.0515866904724436,612.4201226108908,0.2208511080457593,1.9954244271658248,22.58600793364587,897.3317706455102,19894.746844572663,42.39511182908071,0.0697701418889469,631.2055535521097,0.227625515164843,0.4773605113276721,10.889884003716675,0.0373259033439486,5.190543775347201,0.1554110855797791,855.9283701251403,55.203990183153046,0.0003884652330172,16.34769225300036,0.0170342727857681,0.0093214403871642
Water_100dose_120kVp_2FBP_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-69.0,69.0,169366338.0,3.165213447070776,72.0,3.0718439275173464,238.0,42.764775193122944,0.0037303216974674,0.0,-220.0,458.0,30.05818432882361,53.83422249177222,0.0069855051060129,52780498.32977097,0.1306376658978758,2898.1234973783344,91.30366560521377,358.0232507120363,0.8114318186424154,10.749872906536485,7.924334948334154,0.1507436984935448,2.205973070270895,2.6723505675422183,3.021356055181997,0.4287009930135214,0.3490370648744308,0.9794162327328978,0.9017040681489836,-0.0131656922673858,0.2440553746210005,0.3542721240142131,9.518259903899372,0.0177341106090433,6.273767920895015,0.1649886098968268,0.0356204167022755,19.036519807798733,3.753202012729522,4.668551963717659,5.4169623535900415,13386.822758384667,0.2290695201640087,2.020391238830632,7634.465195071869,4.714675643563592,95.33667008898016,8.573956194387407,801.3281143052703,0.1057949735363851,0.0136198219942814,0.3623260119673506,35.40795279691628,0.0055551900070475,7076.3035717750645,0.1286882175048596,4.837970739032813,95.46614726603876,1.230799932942094,117.01417489083688,0.0165486775134676,0.0137063182765724,3.4942100895384414,49519.03174997187,0.8939827993504221,0.9400002632548834,0.0815698761944315,0.9540943658766862,91.17037353197496,0.0131354210211209,2703.995383050317,0.1057983951424335,6.720284584638672,97.48172783472886,31.46224274199859,2898.2351122936066,0.3654000747608115,0.0150698800207418,9600.37694655294,0.3756309940743774,0.6336687224142444,62.59179339123119,0.0102127184256074,5.409360839769094,0.437337440109514,26.23386830116446,35.22284088345027,0.0001220385836799,222.6454469162157,0.0386216581779353,0.0162214412324393
Water_100dose_100kVp_1FBP_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-75.0,73.0,195672091.0,3.2689780806968325,78.0,3.075434747499066,245.0,46.063082512423165,-1.1050136892539355,-1.0,-272.0,517.0,32.44413208529556,57.86411821911606,0.0079738785884152,60978294.7081745,0.1213328230314904,3347.0351220224,132.23144035935786,453.4340627431982,0.8164187587738377,11.972295891379936,8.846959469376332,0.1468543569237604,2.3334934000922125,2.7472013023471784,3.367274676306692,0.4172690317843421,0.3351153908820037,0.9810854939626102,0.905292423069098,-0.0128987066708745,0.244009515627282,0.3391213877195834,11.46516742836109,0.0159149889714324,6.42895351767878,0.1668234782741605,0.0316527323837608,22.930334856722176,3.828606488028648,5.204813840189067,5.471632960621863,14073.18480492813,0.240814250597675,1.9303652798449864,7090.690177960301,5.444046415741517,137.1243839835729,7.952669404517453,1072.2010438056127,0.0658918101925697,0.0088506298604278,0.3877861734604836,54.20487696455221,0.0036796520870146,6608.418756885547,0.1196878823706923,5.572912400041848,137.2693270098178,1.2101021585630347,165.57078651621168,0.0106256967295013,0.0088852129617771,3.580585682652073,50022.38966480952,0.9003453700809061,0.944075448849576,0.0737772523238321,0.9573153934423092,131.50579289390626,0.0085294232939328,2745.129256937571,0.1006315941543887,7.4637866148784,139.46812566443052,29.62329997433924,3811.948348546501,0.2413334925435098,0.0093994041075563,10785.058139961142,0.3953611987228689,0.6508880990641356,91.70212119303628,0.0063532580340907,5.392573984016535,0.4667864476386037,25.03381953812341,26.22962740307861,0.0001215021135253,293.9857248548449,0.038932487841607,0.0202602473516444
Water_100dose_120kVp_2Safire_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-44.0,44.0,69111744.0,2.5359849717407115,46.0,3.149931434341409,158.0,27.24424260056471,0.0117043121149897,0.0,-147.0,305.0,19.17287351762707,34.38910099058206,0.0130782691851345,21537646.334182173,0.2026141959952607,1182.6101299495297,42.76310233602924,66.7882674031642,0.3292920260482,4.584388800425119,3.2514098758975587,0.1697981441374835,1.3857898399346036,2.1145069696259857,1.3161010632917898,0.5333465429213354,0.479658131503682,0.9818410091845132,0.9091742527002752,-0.0158099485378689,0.2315275038222333,0.455773385947146,6.513818757543541,0.0428286276596225,5.021244030110025,0.1753249698921329,0.0799600525473733,13.027637515087084,3.1393620495901584,1.958949669080669,5.2054818994888965,9899.531382614648,0.1693964986758153,3.70538947614008,11840.77361396304,1.9710726876779376,44.47660848733744,15.577446954141,678.8725701574264,0.4010344902908371,0.0281449330412165,0.2291387727008481,10.502572100780304,0.0075790703672019,10487.71782573772,0.1975508000316676,2.058830143584593,44.56355498361396,1.4305233195617355,63.37090798739965,0.0395113007056229,0.0284010533474683,3.012061085270136,45609.357280898,0.8443807387894207,0.9059390301690096,0.1593437184548802,0.9275991024721688,41.39157600671167,0.0265024714619025,2295.613882725832,0.1455222746577389,3.549237844992352,45.96380348652932,428.22871632329634,18443.191949286847,10.279933666109578,0.0330408974881381,4467.333185419969,0.2831906932120424,0.5438620110043003,25.372186621125,0.0197522850163277,5.445145149890888,0.2699349760438056,414.5046856924712,72.45232000952117,0.0001228501856763,67.57732065699324,0.022627500702067,0.0080500520274964
Water_100dose_120kVp_1FBP_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-27.0,28.0,8112328.0,1.8937759690283504,29.0,3.0812303551273543,84.0,16.93533225588106,0.4300846270246035,0.0,-91.0,175.0,12.032077005297706,21.32253388219413,0.0652495450782517,12640945.73373413,0.3141418564507405,454.4654783709137,20.828943309384208,10.06038434486602,0.0660520639709851,1.795414154238294,1.4654884682823146,0.1020367722900812,0.9014483015614462,1.6446227902769843,0.6435432344736991,0.6333492565172368,0.6052421324384682,0.9785218822789938,0.9058565993906028,-0.0248395247569962,0.2755419636006365,0.498648869976772,4.554798289123284,0.1003315549199468,3.7498446841101,0.214862785544961,0.1657738028192341,9.109596578246569,2.450493344652158,0.8152256556301525,4.509294799557715,2878.171103513983,0.1613053356225961,3.1688714755142167,5605.233144650563,0.8090278571636975,21.41237460068374,19.012778120271253,399.4981225130303,0.9953708113015984,0.0558140156527779,0.1523416257751053,3.410232048196796,0.0100590968332301,4841.790262733225,0.3037844053005171,0.8611824971350079,21.47495102235391,1.7581012526612718,37.35138040502846,0.0961199325575973,0.0563490760116015,2.4067479823479223,13830.67993835426,0.8317883560757231,0.8853676727352681,0.3009740792649641,0.9094557748943732,19.555129407568373,0.0515168900142506,639.6476124085048,0.2229514159667147,1.999080567127772,22.92436388985709,727.7661205995121,14629.751481352389,38.15616666725945,0.0682637382244637,696.1641686998954,0.2426504596374679,0.4949057868299122,11.497628031866864,0.0373786686704296,5.070260105425161,0.1607913467466233,689.0871725143028,56.30571703036776,0.0003820433147723,16.583385636911895,0.0171049466210972,0.0091801186454389
Water_100dose_100kVp_2Safire_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-48.0,46.0,80834248.0,2.644598368170396,49.0,3.2344305641202653,216.0,29.44814548908162,-0.7773100616016427,-1.0,-179.0,395.0,20.568403399359163,37.19140605654345,0.0252700487895024,25190790.2239245,0.1886488771953988,1382.5964735308294,72.47284999861706,102.04333727062333,0.0744903653527923,5.545496889327416,3.7892393276778815,0.1890917153132788,1.5062084966668463,2.2077431698679386,1.501720683535619,0.5140220082414078,0.4546566834058341,0.9873943804168908,0.9225031922319472,-0.0173241085505343,0.2567985248500819,0.436539796504504,8.487271586563153,0.0362574359136213,5.265958076666656,0.2564476807830528,0.0708881452335641,16.97454317312631,3.2759787858293707,2.333684054251325,5.238460481943169,10445.378542094457,0.1787367991460379,3.2927087845469782,11024.64038329911,2.293765625871097,74.34086242299794,13.91892539356605,1017.5502737850788,0.2057569289039787,0.0155227798101433,0.2504308681865704,19.055194663715387,0.004239411737373,9861.507692879928,0.1843729141027238,2.3868171382584373,74.44936255642068,1.381543588004969,102.3904195396111,0.0212374239341298,0.0155962534516386,3.0910594965609355,46360.56397063696,0.8540561466785975,0.9130850839783078,0.1392800313086348,0.933073812554342,69.53427713277557,0.0145981912797788,2407.479183392591,0.1380593636536639,3.950165297173762,76.10758114462668,260.22640211033377,18634.04472990022,3.7195836119869288,0.0169060945578246,5161.983599036586,0.2960192452710509,0.557690338605728,43.00147900913293,0.0099203275054664,5.446760379963255,0.2983915126625598,248.995178658686,39.301080235421246,0.0001224083628747,128.8930204630165,0.0162393996671922,0.0160460859211012
Water_100dose_100kVp_2Safire_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-28.0,26.0,11516219.0,1.8981648943495812,28.0,3.1148385792175985,89.0,16.962424506871145,-0.7089705998890562,-1.0,-91.0,180.0,11.941268907016386,21.361290665261944,0.0080954583726287,8972510.692171097,0.3140059027314267,455.8020995743,20.362788711732705,10.079504710136955,0.0200077973239798,1.7926216307959733,1.2868845093404429,0.1601300989123419,0.840416468867792,1.575394273256403,0.574976220812403,0.6474482733396036,0.624203691328339,0.9810105196690486,0.9114125455978436,-0.0216152188818446,0.2360429565697915,0.5119042962581072,4.498481551806122,0.1060413796055898,3.6740265905314855,0.1894513802474214,0.1631167475164505,8.996963103612243,2.4573412891350066,0.7698765350341041,4.710278981251083,3777.087090894682,0.1496587325023648,4.411930504959141,7924.880973135748,0.8140288509181481,21.00630002377368,22.61700610190982,468.0737380141057,1.2079636570730996,0.0574028578993739,0.1390450847152919,3.080049760223757,0.0095977240363979,6749.07236075764,0.3033508718780717,0.8682802684930141,21.062126622451466,1.8202156096311577,38.02582033610359,0.1019499634868966,0.0580403323865635,2.477904964265768,18904.81028329738,0.8135666998455533,0.8743561296457723,0.3227933409593645,0.9006385407511702,18.99840713274173,0.0525856921271876,798.4227861771059,0.2155569077152013,2.027619942132491,22.56290496760259,1105.8099352051836,22587.00836933045,57.07640099888948,0.0717868747796094,820.4125269978401,0.2214936627963931,0.4709045040326997,10.978931865715676,0.0380441338062723,5.300967720516945,0.146762817972898,1059.383224428439,78.26117536854521,0.0002773337984045,15.966237371928246,0.0166028190636794,0.0067317687313324
Water_100dose_100kVp_1FBP_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-41.0,41.0,26392091.0,2.454341649575627,44.0,3.056243652947712,127.0,25.7819764825312,-0.1827006894365639,0.0,-135.0,262.0,18.17208765118129,32.33772265515788,-0.0101000500083735,20562592.521577835,0.2127638721984977,1045.6949269799904,42.682690184559256,55.1038595655571,-0.1570180507089825,4.362165975700544,3.154615544800983,0.1644321852514722,1.3728415731244583,2.0853293206839734,1.249474378274166,0.5332882239113329,0.4800781863373944,0.9794309349859812,0.9033918205181708,-0.020714361266619,0.2867834643641758,0.4620204297583575,6.510051115213967,0.0431727521313095,4.947780795535712,0.2121674676712589,0.0781213713063477,13.020102230427929,3.099800092880362,1.879195380125382,4.934191584575467,4799.77557651161,0.1901805046561379,2.5470650840718765,5369.734606545685,1.7592236513353647,44.21344797527538,12.68951580949362,553.3344559790792,0.3254671951839784,0.0274530157994662,0.2384126586231187,10.760180660577037,0.0074283603839079,4835.456462438909,0.208500613804058,1.8251739748612463,44.2692808015392,1.40724308080826,62.024762511040734,0.0380684580363502,0.0276380434953615,2.862709804073769,20468.823196735106,0.8645243861274032,0.9159722518546516,0.1523076161164833,0.9349767062840658,41.4198612996592,0.0259488390787504,1123.3791032267077,0.156918438780096,3.040886607302557,45.25911440145272,165.64715742422126,7172.88182707082,3.987617466339881,0.0311445228229738,1959.8006704847048,0.2737534111586401,0.5334378786846246,24.393335608943254,0.0179803933608587,5.362490033908105,0.2836595609794753,153.2190457444371,34.65265463269041,0.0002825249062762,53.89564032652978,0.0225437641580153,0.0153769577148918
Water_100dose_100kVp_2FBP_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-29.0,29.0,9159270.0,1.9720059831048908,30.0,3.141350715781634,107.0,17.972461761311664,-0.1346186179454127,0.0,-104.0,211.0,12.661324591257054,22.6566915928552,0.0402867511329721,14272331.571235657,0.2983128773728298,513.3075517614578,30.85437202931602,12.35195517457452,-0.2001111632346622,1.98494698653362,1.352562392440196,0.1864228725779903,0.864927973894189,1.5960460969118957,0.5984952090073318,0.6402837320644299,0.6158614707064137,0.9870044536547624,0.924939548924586,-0.0312782841549427,0.3171283688584981,0.5156791657144641,5.540395264866851,0.101043657666178,3.764157229064502,0.2295036196387915,0.170849945574691,11.0807905297337,2.520248584016975,0.8343773447434538,4.589222880949752,2924.0345793868746,0.1638757260206733,3.1671378152838754,5322.796670963403,0.9016432438579232,31.330998150535223,18.06977526200751,560.0302079246763,0.6263253567813363,0.0363823851223855,0.1617225674416657,5.212929594827603,0.0066195877801665,4626.346299687815,0.289056834686035,0.955892817149669,31.385970385830184,1.6955382456634498,52.89066825014512,0.0607796341129424,0.0366244322141487,2.4684049781658857,13924.955606539532,0.8368189353500455,0.8899848680154682,0.2746471984940375,0.9135711819096026,28.69472933975873,0.033584424120198,641.9453480806767,0.2088306272220808,2.127657131464221,32.66460637605726,558.2378009108653,17624.66135328562,18.321480220437653,0.0419003444349859,747.6154847104749,0.2432060783052944,0.4947055040085193,16.337425303323208,0.0223185498725238,5.173431676319189,0.1722804461133217,524.5457052856688,33.26416375646509,0.0003913734057527,27.811627215607896,0.0122343981390919,0.0168001589317609
