,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Liver_40dose_100kVp_1FBP_0-6mm,0.969221004469182,0.3921217180990733,9.700602686710608,24.73875390972264,31.582988592923826,29.41149064335361,28.75508324839402,33.06683517336716,3500.596589009394,23.97731991369728,0.3289520759885715,3389.32230576765,0.9682127659065015,3520.246173201129,-11.0,157.0,102415892.0,3.435598868758508,88.0,3.0227714603091163,314.0,51.844521307174595,72.62393162393163,72.0,-180.0,494.0,36.35657619062928,97.54316236780517,0.02082632959523547,33493975.463394657,0.10779652670496546,4240.433080194507,132.5712995762263,892.2233107056306,2.613371524933269,17.13863688925077,10.005941156305196,0.2619613519650814,2.492376699877527,2.8177187849320995,3.7188081941012645,0.40277562535319167,0.31785849918914416,0.9787302296890504,0.8996988283919788,-0.02568168106969259,0.3538268201580944,0.3233372997160978,11.436261817428571,0.012415997131902915,6.765666385924512,0.2681328613531596,0.02636040324094385,22.87252363485714,4.088958852564678,6.786144511388993,6.201718049080116,1593.7272389446302,0.14806087318326183,3.9617948662711404,1160.3218134522483,6.8647386494558225,137.3896321070234,17.651244890375324,2377.757339279078,0.1499187504232334,0.00947699456885042,0.22022476629276713,31.362923982286496,0.0025525977963628804,1014.3576269950461,0.10515543326761995,7.158319781354686,137.66033530109866,1.3847642853917639,189.60239182197046,0.012872327061795412,0.009581338550112683,3.987219854606385,7876.189226647596,0.8151907567259647,0.8961567046851328,0.13593481238301852,0.9213912206591848,127.03557205175132,0.008903298850398781,184.26254666113647,0.0764257763007617,13.50189104582705,143.90294483616756,1693.2890916632102,214629.39361260887,13.72883444048212,0.01198103462195804,928.8075487349647,0.38523747355245325,0.6444182501244885,93.67286423537988,0.008260184233876025,5.904893087774771,0.22398736529171312,1673.3569962502497,5.1681406138891735,0.0006613769489592338,317.12231967483984,0.054568948924255435,0.10217239805155519
Liver_40dose_100kVp_1FBP_3mm,0.9876769832457418,0.5396547666201218,15.971141507067548,29.595108752759494,34.09318518236315,32.484375,34.56544192384389,35.225470916221,9330.119058609009,29.230407731755143,0.6374185310752416,3362.4117638812095,0.3603825141736721,9407.176803588867,27.0,106.0,29633894.0,2.38133476985455,40.0,3.107947576637634,188.0,24.5697409092163,64.71753867547366,62.0,-37.0,225.0,17.112917253109615,71.77069875701036,0.3486401861775255,48456680.034210205,0.2257062866315201,962.6733878580992,27.28723843830573,68.79232700070193,4.247501688376518,4.7701301756707934,1.9136532982993362,0.4284753840505474,1.0427251847168177,1.7917292919249246,0.8098353324821284,0.598968818358346,0.5635118347755135,0.9819231860489009,0.9114273164552316,-0.07348830572096576,0.5185679286567637,0.4995768460944699,5.154871368670641,0.055801601788928,4.6295744000877015,0.45602744785822164,0.11310024464226524,10.309742737341281,3.141348626016667,1.670945868492532,5.93443181347662,497.3031461845993,0.08644240329994773,10.683228384776402,1298.488266991135,1.6249311229301717,27.730227707283156,57.574656700851726,1553.4639318616373,2.518674635539108,0.047707239580589304,0.06841358472589555,1.9398197883230257,0.004999845093195659,964.1137119484835,0.21598119363851562,1.7512240442393987,27.87158451901973,2.1242359065668586,58.33210970859675,0.09827260179467422,0.04872952095727358,3.4064274394552294,2880.836922378863,0.6381313638745376,0.7750872454505342,0.41124206775053007,0.8227173355958226,23.00269646842065,0.04081659379009231,48.72372372372372,0.146317488659831,5.023582140699258,30.234234234234233,18231.12012012012,452647.3453453453,795.0017437363666,0.0839495031690799,80.45945945945945,0.24161999837675513,0.4975501179058762,14.412995294995355,0.051453638200911755,5.457861641054191,0.057882843733704156,17932.650398145888,11.937873055761408,0.001387738554739749,29.451260824207797,0.024775883649369924,0.05080702723071816
Liver_40dose_120kVp_2FBP_0-6mm,0.969221004469182,0.3921217180990733,9.700602686710608,24.73875390972264,31.582988592923826,29.41149064335361,28.75508324839402,33.06683517336716,3500.596589009394,23.97731991369728,0.3289520759885715,3389.32230576765,0.9682127659065015,3520.246173201129,7.0,158.0,110703415.0,3.2900771273969793,80.0,2.9848922410360177,320.0,47.04416784701913,82.59912671869193,83.0,-149.0,469.0,33.21522014853395,101.41300803001567,-0.02553691670949621,36204317.44835065,0.11855439170523267,3461.9824630054964,98.4412307491469,583.2565170806374,-0.224507020708506,14.014993831317481,8.147157508024403,0.2639815543275128,2.231028583481811,2.688706789137559,3.115838910402821,0.4280449580979247,0.3481246666830966,0.9788854125774171,0.9008257640351979,-0.025965442252733062,0.3525860922546036,0.3492923094705462,9.847538021144889,0.015150175712246243,6.474764196356372,0.29514649115043207,0.030769073580168695,19.695076042289777,3.943874784364556,5.54053783483547,6.214745715608732,1440.7740616871051,0.13385117629943377,4.933392181792647,1276.1194723151245,5.6151862702532815,102.17995169082126,21.477517651430695,2146.403474544779,0.25062363009586325,0.013681931944389413,0.19293090493550558,20.394404065909164,0.0036645349796499303,1095.7606306099208,0.11542250589165574,5.882030297779247,102.42456174013348,1.4501876755718723,147.57301946478057,0.019237334553466316,0.013929050450970674,3.9005922799061823,7544.398406541703,0.7930753634182703,0.8820212674727727,0.16016505925643448,0.9106197084818992,93.44263836343507,0.012862817808810378,171.61464815701294,0.08215157882097315,11.438918807191973,106.96170416467208,2870.5773097175684,275076.4791766395,31.50110501273231,0.02000273375095187,767.5926280516994,0.36744501103480104,0.6283961766287377,67.52944102652452,0.014084630148628013,5.811461415058865,0.1940728353771832,2844.0269445757613,6.625852501293545,0.0006608034653491721,234.76098353800387,0.049621931626324584,0.08327323386284267
Liver_40dose_100kVp_1Safire_0-6mm,0.9756154767495103,0.3550376634534865,10.864723962604423,30.601609578325238,37.65234375,39.202441524851295,39.75766205267271,41.47253686582857,6014.012784974242,29.85540391806016,0.2928913108590121,5460.350673158474,0.9079379888916981,6041.71570082847,12.0,127.0,124820505.0,2.923843148048749,59.0,3.361096767283219,276.0,35.645831430984835,68.55044928006929,68.0,-108.0,384.0,24.643537481632297,82.1982360895843,0.08590194694864306,40821154.31654426,0.1566596601640542,2057.385919739687,70.52740751674368,275.0604156876429,2.7693337427538673,9.06142924969703,4.379238260261396,0.34783940603788444,1.6147202268421712,2.2917858694271147,1.739354626813672,0.49941681074100364,0.43648189536510107,0.9855486181710161,0.9176730601682606,-0.041370638003798005,0.4232978190707894,0.4237845454791706,8.328022304615043,0.026911963878870952,5.715812942968467,0.35125619022910237,0.05773245686392535,16.656044609230086,3.628975783752194,3.360166877489608,6.159007593888858,1951.6359207534913,0.10564230381906958,7.306485387168251,2894.1305618707374,3.3895703940672206,71.68582873227238,34.8084876042005,2463.547905164014,0.5560884678422192,0.017947052425464856,0.12311889820544797,9.05918592507921,0.0028687791641152922,2325.4550825478577,0.15041620999558925,3.6235892878921274,71.81217028214355,1.6934473319547405,120.99313296689897,0.029505970701018323,0.01827117204490618,3.7222830953791637,11269.250710579146,0.7264443213743073,0.8367601868738601,0.25494254848803055,0.8760522333898445,62.98654072192296,0.0162329301761749,206.75455417066155,0.09911531839437275,8.606784811127278,74.51534036433365,17045.452540747843,1184558.7334611698,257.78157779261284,0.025878539253470934,686.7171620325983,0.3292028581172571,0.5923121996993301,44.43370329522774,0.015943225188122852,5.76127340393775,0.11291544873876799,16967.020544211555,13.143877230501692,0.0004092055868688964,139.0556793878513,0.026825579392930964,0.04775971155987562
Liver_40dose_120kVp_1Safire_0-6mm,0.9756154767495103,0.3550376634534865,10.864723962604423,30.601609578325238,37.65234375,39.202441524851295,39.75766205267271,41.47253686582857,6014.012784974242,29.85540391806016,0.2928913108590121,5460.350673158474,0.9079379888916981,6041.71570082847,27.0,133.0,150141577.0,2.8149245326189667,56.0,3.2607077140556777,257.0,33.320029487295386,79.65037349788892,79.0,-78.0,335.0,23.12781431404887,90.15088965565074,0.19377917254763785,49102128.564904556,0.16787498100288567,1783.0009073521092,61.143548578485635,209.05747811958204,5.501528903921965,7.970614657422756,3.8842940223465074,0.34537150655327464,1.509989761367301,2.220934676182526,1.575377454047832,0.5161918775095147,0.4577486898511249,0.9836457888721709,0.913583913807882,-0.04165698536347189,0.420468902374347,0.4371818308247196,7.753804050976613,0.030457669058051192,5.532317920259505,0.3561543658820271,0.05985914659997122,15.507608101953233,3.5327073970557596,2.963727169942316,6.1464045571377275,1859.0965681498321,0.10063313674081587,8.072349625804755,3101.32239904731,2.920704280853432,62.31011150806539,39.22994478726859,2396.3129262747643,0.7255108997141019,0.020134797651004097,0.1085920866729002,6.950204989635457,0.0028158209287194274,2456.0630739426624,0.16137673606798286,3.1209904375357826,62.49253091496546,1.7706598775538849,109.75133797938626,0.034817147439654444,0.020434239653459977,3.661691381077636,10828.710101946182,0.7085719062690192,0.8237731198107944,0.28465127276106905,0.8660663997968302,54.236108122647664,0.01790484243035145,194.71790633608816,0.1072825930226381,7.6349198976997625,65.56253443526171,22076.938842975207,1313498.9316804407,392.3654749847087,0.028526502762975196,567.9873278236914,0.31294067648688234,0.5757394133320822,37.42674505263007,0.017626145190332676,5.713424334516203,0.0982461838259175,21973.336728365546,16.526494620078026,0.00040948851623512003,99.35689002208285,0.027961748950895367,0.03501258264483557
Liver_40dose_120kVp_1Safire_1-5mm,0.9754278475566753,0.464338001527546,13.216298518772117,28.462668304756622,32.7945821613971,32.51898859344529,34.56544192384389,34.56544192384389,6548.034682273865,27.76327928022836,0.47607942211862375,3555.3199931081917,0.5429598598084356,6588.130599975586,42.0,115.0,54371379.0,2.279172162702027,37.0,3.5396436977599572,226.0,22.483991619211942,76.90580789277736,75.0,-29.0,255.0,15.449906814137124,82.14318583063694,0.4422272989395003,44453430.845466614,0.24580697242090893,832.9996907657754,32.56631783337554,58.46973811849568,3.51133406894772,4.161917343926924,1.6173421811305957,0.44100173241684987,0.9398136681352297,1.7021207484965544,0.7194554125724933,0.6251995830768962,0.596186711461231,0.9891736278401257,0.9312571867624551,-0.07959790615942278,0.5255409954092384,0.5036270576714414,5.6505893912154175,0.06723024339257741,4.4123384040999305,0.45760521242925883,0.125430470690589,11.301178782430835,3.0513784598403393,1.4448148812643802,5.996520378945442,609.1533879374534,0.07559610175446184,13.790415183639142,1980.7125837676842,1.4159775389902483,32.704020848845865,72.41226110697444,2326.729833705634,2.506621901566624,0.03713277715455279,0.05859068118030777,1.975636082620538,0.0029373244379386878,1390.119948006789,0.23158993241678621,1.5710048584364125,32.85293065768954,2.4156122856448885,78.2741557068258,0.08746313531614258,0.037829979336738075,3.4319951077504465,3688.6511425459953,0.6054590523237013,0.7439811367585007,0.5392613550114362,0.8012100729109164,26.390475560838084,0.030788745751747573,58.26130653266332,0.1463851922931239,4.732254236004142,34.84422110552764,31050.64824120603,944974.4597989949,1074.0781820698212,0.056894010255290416,88.72361809045226,0.2229236635438499,0.4795359651704823,16.482325075702242,0.031643582051404655,5.697279775122367,0.04939190866219906,30640.738365192803,10.642401064832173,0.0010245820173516978,41.08542071568958,0.013240832643385839,0.06830746636473103
Liver_40dose_120kVp_2FBP_3mm,0.9876769832457418,0.5396547666201218,15.971141507067548,29.595108752759494,34.09318518236315,32.484375,34.56544192384389,35.225470916221,9330.119058609009,29.230407731755143,0.6374185310752416,3362.4117638812095,0.3603825141736721,9407.176803588867,40.0,116.0,37505361.0,2.3123430912609493,40.0,2.986716328460625,193.0,23.71602594059179,75.08308708499914,72.0,-6.0,199.0,16.57417240156832,80.74199725011404,0.3760584523495418,61327926.64860535,0.23526521686597116,881.8001537238606,21.662147433354072,56.91490046757802,3.924102462461348,4.416198440388088,1.6355458827201752,0.4598633158792061,0.9571893829784878,1.704257801567356,0.7067926407796583,0.618519315996013,0.5880691671175269,0.9809773632091989,0.9101383706447354,-0.08447959939516408,0.5477146581838971,0.5060171990272506,4.578892398755681,0.06212220053783711,4.4572063224313885,0.48354263856206525,0.13124694449120597,9.157784797511361,3.080861246965784,1.5129360807770658,5.962859796163111,467.1585259864419,0.08120259447009245,12.122747889393871,1353.4807926299322,1.4873578455382477,21.95932556926821,65.24057013731966,1392.3514687988875,3.727097983335521,0.0630688972916165,0.061581943535326776,1.3532487667267237,0.005910267686120828,979.6223226121149,0.22442663567521712,1.5977453657831404,22.0713951491917,2.2600161734299715,49.005142466130124,0.13773477237207896,0.06467956026565767,3.3964297275057587,2725.728979474091,0.6169211023745014,0.7581462514540909,0.4668177568869413,0.8095961671783312,17.9068153023716,0.05352010878011629,50.056105610561055,0.16520166868171965,3.9889553311766814,22.70957095709571,19535.145214521453,378968.44884488446,1076.8830896278878,0.11384491359188828,67.91749174917491,0.22415013778605583,0.47982024709964344,10.326009849759094,0.06453793784231128,5.399333203285693,0.05266817312706414,19174.646690411617,15.225579039873807,0.0014486595861749536,21.755003315308034,0.026107326610907797,0.04149296376775461
Liver_40dose_100kVp_1Safire_1-5mm,0.9754278475566753,0.464338001527546,13.216298518772117,28.462668304756622,32.7945821613971,32.51898859344529,34.56544192384389,34.56544192384389,6548.034682273865,27.76327928022836,0.47607942211862375,3555.3199931081917,0.5429598598084356,6588.130599975586,30.0,106.0,43334568.0,2.35148802761484,39.0,3.378007921971464,200.0,23.760553189672713,66.84214445271779,65.0,-56.0,256.0,16.476703168568566,73.33370112049292,0.2972019507269371,35429857.71624756,0.23298685054575471,909.9594449917915,39.78794430829585,66.85668303658962,2.60541338536408,4.525152445624385,1.8633098087047602,0.4183950844345635,1.0108165949467214,1.7831593569446862,0.8223949100596966,0.6101101173107553,0.5767872097845117,0.9876049910401403,0.9266661971119213,-0.07178188466837067,0.504289119758805,0.4944427728620885,6.254697706600805,0.059905879916747486,4.581889241538599,0.42901216481911153,0.12589089510614598,12.509395413201613,3.1219536818633027,1.5971155635822862,6.038008886477929,626.6036237279721,0.07776168078033907,13.411752631594187,1877.4080416976917,1.5487855299020057,39.86485480268057,67.24050632911393,2654.741250930752,1.8784613892623419,0.030029209119908026,0.06196796485875064,2.537032531668132,0.002289239096075925,1345.6970964728157,0.2205683688454524,1.7054031206265423,39.972497631672084,2.3325479869997667,92.26378540097046,0.0684342702600003,0.030558240506264125,3.454183137606881,3856.819664993566,0.6229692134120884,0.7562766099623881,0.515545179916825,0.8122193205282321,32.48659429114314,0.02519084656891811,65.11086474501109,0.14436998834813988,4.819789479894396,43.06208425720621,26519.578713968956,988760.5254988914,747.6238245041609,0.041498375708062446,89.44345898004434,0.1983225254546438,0.42867944651397255,18.151941584966963,0.018578080785464374,5.725806142233738,0.05596922313229089,26200.350371925408,9.968672850322749,0.0010088491050339143,42.851687969330996,0.015578345914084236,0.06084423452129938
Liver_40dose_120kVp_2FBP_1-5mm,0.9576539761862466,0.6730953905259595,15.102707586441184,22.437692783247066,26.66624157884658,26.228753783289324,25.712969773544152,28.340844120007617,4263.146498680115,21.487545710322003,0.47173882570495973,2695.2724627208813,0.6322260948703844,4302.969886779785,35.0,134.0,44470420.0,2.678961601616399,53.0,2.807875868881238,231.0,30.698859954968324,83.6454493634809,83.0,-38.0,269.0,21.95019479190435,91.92188688771934,0.031655153328901245,36358517.59689331,0.1797544540054613,1453.0720897800222,34.99387133874535,126.3361143941479,2.1431791168334104,6.688233818466285,2.837164397227054,0.4036633567295158,1.2942768124953568,2.022648987762008,1.141204199146486,0.5479763387596214,0.4984816696739841,0.9814028788661631,0.9082872746435946,-0.05978337143053929,0.4937741332573925,0.4696760018779339,5.833559978868932,0.03662985758601273,5.177449649351266,0.41477791252743756,0.06990390926544006,11.66711995773786,3.4061791683293072,2.381349553923335,6.066679579313423,513.4457533726012,0.09755761986939031,8.640904136871399,946.0476914307429,2.4120844202943417,36.85825574767243,40.62150864525936,1445.9112673380203,1.4098189935426702,0.03878367186276307,0.10693378410742078,4.3470467714327885,0.005429591643843302,753.2063898777214,0.1743002328754842,2.5511665979875024,37.07993441465116,1.807353007947213,65.97566648096812,0.06802652028648638,0.03950792795677589,3.5242031076438094,3077.3670415915262,0.7069338237325341,0.8209561671465527,0.29984373478827303,0.8639479959337256,32.18892538448738,0.03462032320374272,64.36981132075472,0.12145247419010324,5.497600569597722,41.76981132075472,6173.352830188679,207256.3,205.37873446852032,0.05703706662320258,145.90188679245284,0.27528657885368457,0.5323831811008244,23.284347358958353,0.032524815070710415,5.522358643682036,0.10070302109063271,6074.744182983269,7.918307391775088,0.0015086553412873341,53.129303783082726,0.031119908591603358,0.0788672355531352
Liver_40dose_100kVp_1FBP_1-5mm,0.9576539761862466,0.6730953905259595,15.102707586441184,22.437692783247066,26.66624157884658,26.228753783289324,25.712969773544152,28.340844120007617,4263.146498680115,21.487545710322003,0.47173882570495973,2695.2724627208813,0.6322260948703844,4302.969886779785,23.0,127.0,37064577.0,2.7616648640260046,55.0,2.948476057903578,223.0,32.549012427051515,73.40205206156185,72.0,-79.0,302.0,23.030480867899833,83.91949061110377,0.09732924218204646,30303583.25997162,0.17114213787424454,1654.6196575788972,56.01998571780835,153.32497046938968,2.6841488577151873,7.312321811023021,3.3397342107718067,0.371965799823364,1.4034871662524786,2.125507671636866,1.3433450170413939,0.5315255502350783,0.4769503909666245,0.9813673181447757,0.9082059075130606,-0.051609348826882215,0.4628830591277246,0.45004430604265155,7.417966041325302,0.03298320413683278,5.356010510399118,0.3806820938295179,0.06828488437436774,14.835932082650611,3.4708304719201113,2.663014005448707,6.096774047859075,523.6627398821964,0.09949890554478368,8.618086268219816,900.721071632149,2.7062744734327593,58.28424852745582,37.69770093102793,2096.467794033821,0.7695445411164382,0.02169738706973256,0.1279543183084867,7.876928912648007,0.0033093412504986357,722.3330743803162,0.1651087233111423,2.877524094905415,58.65690631938581,1.739538895290656,100.22726895372244,0.03707776269138512,0.02194425937302953,3.571813198452006,3168.8348848692394,0.7197902650152141,0.8310557009017963,0.27179634636008115,0.8712558284638707,51.34499039572855,0.01929200355806762,73.46749226006192,0.11372676820443021,6.18628808864266,64.02631578947368,4610.750773993808,247496.98761609907,91.36220816106261,0.02778932283464677,217.08049535603715,0.33603791850779746,0.5974861282299325,37.53384602908734,0.017027665376232626,5.377200984861386,0.12274368231046931,4544.37620651976,5.81487245077512,0.001487680540871947,67.48081781938895,0.032096643289055794,0.09032072747462358
