,Water_100kVp_1FBP_3mm,Water_120kVp_2Safire_3mm,Water_100kVp_2Safire_3mm,Water_100kVp_1Safire_0-6mm,Water_100kVp_1Safire_3mm,Water_100kVp_2FBP_1-5mm,Water_120kVp_1Safire_3mm,Water_120kVp_1FBP_1-5mm,Water_120kVp_1Safire_0-6mm,Water_120kVp_1FBP_0-6mm,Water_120kVp_1Safire_1-5mm,Water_100kVp_2FBP_0-6mm,Water_100kVp_1Safire_1-5mm,Water_120kVp_2FBP_3mm,Water_120kVp_2FBP_0-6mm,Water_100kVp_1FBP_0-6mm,Water_120kVp_2Safire_0-6mm,Water_120kVp_1FBP_3mm,Water_100kVp_2Safire_0-6mm,Water_100kVp_2Safire_1-5mm,Water_100kVp_1FBP_1-5mm,Water_100kVp_2FBP_3mm,Water_120kVp_2Safire_1-5mm,Water_120kVp_2FBP_1-5mm
original_gldm_DependenceNonUniformity,3827.9269741635376,2903.2230566608755,2975.604158493527,14085.951984941821,3051.8110743709017,6256.663681749743,2824.6419884548563,5826.258736825422,13236.388637919234,17934.340691307323,4572.499881131627,19161.396919917865,4797.863618353277,3618.365017093538,8131.483482601674,19180.834188911704,13244.111533196441,3594.5488426834054,14160.604038329911,4797.964656470402,6224.666851573024,3793.9375105083227,4579.755368888184,5817.896584515413
original_gldm_DependenceNonUniformityNormalized,0.21453382133965912,0.16270935698374014,0.1667659114775277,0.24103271705923718,0.17103688137481934,0.24790647760320716,0.1583053291741779,0.23085263241245035,0.22649535656945985,0.30688467986494394,0.1811752072720353,0.3278815352484234,0.19010474753757337,0.20278904988474686,0.2984687814785521,0.32821413738726396,0.2266275074126701,0.20145428698556325,0.24231013070379726,0.19010875094977422,0.24663867388751187,0.21262890267938814,0.18146268994722975,0.23052130059891487
original_gldm_DependenceVariance,1.914001544774658,3.1444048134926312,2.94387445323546,1.8964706355664804,2.8373778552817828,1.588033341873737,3.282700254819942,1.843452333939388,2.1075624402383486,1.1947230491056307,2.920343802866432,1.053788506882809,2.640551654250426,2.0391183666031565,1.299679351380449,1.0876123448773753,2.127715253211376,2.068759273350771,1.7982416886505217,2.6498343519908403,1.6220941593632237,1.9131939251477599,2.832396768279883,1.8530928770718653
original_gldm_GrayLevelNonUniformity,3290.480580619851,5349.9899680547,4968.342487249902,6884.360232717317,4846.821890937623,3446.2286235042397,5531.465616768481,3802.029717093272,7652.933436002738,4902.650102669404,5621.981377288216,4453.472039698837,5077.5451303589825,3645.5471053074034,2198.8263103802674,4433.086413415469,7590.2716632443535,3769.411477890489,6921.744900752909,5121.389492035819,3443.2566764402886,3357.715798912739,5547.457088517315,3770.5020207623425
original_gldm_GrayLevelVariance,2.356687342196911,0.9006000072575331,1.0632000489464157,5.8675960976724975,1.107207007596937,4.2965861017064775,0.8379370427639969,3.5251930286796727,4.718394243661692,11.357051040666736,1.6225682214565298,13.807983149381055,2.0021052625993176,1.9149391064682821,12.320154828857453,13.955100146297461,4.803389636070575,1.7883760423151174,5.77051128771982,1.9667602745030792,4.321718424527495,2.280960648727083,1.6707402034729384,3.587125501433658
original_gldm_HighGrayLevelEmphasis,59.03329036596985,31.51387098582077,31.547609706887854,161.483401779603,31.602757383848008,94.48561692685632,31.470436585775936,76.09077581424836,137.5321868583162,252.63352156057496,58.12485141453364,285.4259069130732,58.05495681115778,44.536232696295464,253.42545147555424,253.577977412731,161.3791067761807,44.61407835005324,187.41623887748116,44.16475156510025,114.3862429669546,44.79913691643782,74.24847452254537,114.36029003883033
original_gldm_LargeDependenceEmphasis,9.927758784957687,18.98206579611052,17.194361934652246,7.855783709787817,16.7480244353528,7.387431650685475,19.98290646191784,8.440684681828989,8.813039014373716,5.204996577686516,14.362310801172834,4.682409308692677,12.807750217925351,11.03441125371294,5.485611510791367,4.725496235455168,8.837268993839835,11.434904444319901,7.728850102669404,12.807433235597115,7.503843410729852,9.998823067869752,14.048181313891751,8.40034868056106
original_gldm_LargeDependenceHighGrayLevelEmphasis,576.7703301014403,591.5709241719442,535.6730370453399,1241.9851813826147,522.0081824805246,682.0798003011332,621.6628930112649,632.6292495443379,1198.9036105407256,1300.0918720054758,825.9513035898249,1321.5986310746064,735.5667247800935,483.7316594743036,1365.1105931581264,1168.0447467488023,1409.678388090349,499.3279717536289,1431.3285592060233,552.768127426896,846.489262223631,438.62663229277587,1031.2758142483556,948.0114509866075
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.1921424821987071,0.6571828434151594,0.6044163790949946,0.05492559984262282,0.5916528011847167,0.0919777789953121,0.688240477781154,0.12916771663925836,0.07110380872933582,0.02400410741158311,0.2692939722476188,0.01943234775904434,0.24587607587208832,0.28571033489710174,0.025778954875680514,0.022977444198819898,0.060099148421406394,0.2936330506108849,0.045473385055460405,0.3377353844776235,0.07433566038596902,0.2658639897178654,0.2030061731334023,0.08129633500304548
original_gldm_LowGrayLevelEmphasis,0.020638185147977182,0.036244046819472554,0.037298115663160776,0.007377755924033422,0.037553027709097526,0.013317602997120807,0.036001108433434834,0.016673887408934298,0.008585837271917592,0.004989277740649607,0.019558288430194665,0.004526081910293967,0.02025592234270091,0.02788118839646559,0.005118113864490557,0.005371234462871196,0.007119928452954168,0.02748059703989861,0.006164512229751947,0.028519323763240047,0.010478463793872414,0.02937867122907439,0.014904360024335813,0.01013214521927327
original_gldm_SmallDependenceEmphasis,0.28382399071960274,0.15178251010286165,0.16861837864767687,0.3921302724347055,0.17011063712430285,0.3805024198537324,0.14398684164045106,0.3483993661495156,0.3575381029969397,0.5051411941073991,0.21430209240762027,0.5371050850068524,0.23891185986159397,0.25716469683476534,0.4969311319247161,0.5383887916474167,0.3576565632070361,0.24408136201543584,0.387460205436705,0.23922408365425676,0.3763374232273522,0.2827260900005755,0.2186636119135558,0.3526840597448609
original_gldm_SmallDependenceHighGrayLevelEmphasis,17.034282514601422,4.932848535156008,5.488982785323065,64.35826407883995,5.535676400037961,36.892211535517305,4.638012194256992,27.024770604608303,49.92857135738974,129.05846400702444,12.719756611603596,154.66773494846547,14.219521054429888,11.767142450409207,127.87022623926173,138.6389379828634,58.56225951540332,11.176898304859565,73.50929807046255,10.969805723491401,43.84887242957629,13.076921847653722,16.535703004277263,41.034651637974406
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.006434830913451585,0.0062387584145038736,0.007259290011808374,0.0030885107999923697,0.007383360115840307,0.005499648388223681,0.005899836787585257,0.0064930700845299534,0.0032973086347259438,0.0026877905941454913,0.004565702939660122,0.002603258452011129,0.005294539259692052,0.008221648031578242,0.0027359984706384188,0.003136266483310783,0.0026903867107647907,0.007695764704257648,0.0025241412567383213,0.007802288572959996,0.004211653410511821,0.009773715646449266,0.0034669590605560983,0.003779543480090565
original_glrlm_GrayLevelNonUniformity,3014.317321287578,4632.679740345626,4339.002108739579,6417.722321059806,4248.146036464945,3222.9920352488907,4760.962548764967,3526.8961783500968,7082.376207037237,4672.796439997793,5013.543207053869,4265.912896112875,4572.480159154711,3314.4183718321387,2091.42467001213,4243.322329918343,7029.987660065472,3413.7897283230486,6460.51964602708,4610.116048666213,3216.410130063252,3072.3461874241525,4952.9509031930165,3499.426190637959
original_glrlm_GrayLevelNonUniformityNormalized,0.18126787203318356,0.29088592005622904,0.27023150120474276,0.1161673830560715,0.26427447602228626,0.1348657523059829,0.30004937788638564,0.14849631211746003,0.12895227607120585,0.08313663781654282,0.217871243541691,0.07560733165729808,0.19723323139820767,0.20059947228256464,0.07996142986170657,0.07521328448750113,0.1280077266883458,0.20705880549988237,0.11691824458320224,0.19883825657299864,0.1346703590000301,0.18481521528693354,0.21491980800132993,0.14727996535093968
original_glrlm_GrayLevelVariance,2.4279660131984997,0.9540913749863349,1.1228705320202197,6.00720889975786,1.16479213020584,4.391028974713975,0.8916124498824765,3.615261377154935,4.842235663290371,11.531673590815815,1.6889401287973687,13.997580723261109,2.0741655245859603,1.979936013036398,12.515929800139322,14.156707152965604,4.9257904733783615,1.8536455655213442,5.901558809586261,2.038806888116263,4.419683859327243,2.3536817306288174,1.738239088017869,3.6771904583525794
original_glrlm_HighGrayLevelRunEmphasis,59.10146905787222,31.570821851027258,31.603943123495586,161.66336319594768,31.659707370473726,94.61800686893811,31.5177581485705,76.16986512220384,137.6376368970136,252.772108096231,58.188399130927955,285.5619076967693,58.12568037546252,44.599127642844486,253.63826644758095,253.82096919154995,161.51040589911602,44.694742518318826,187.5468400738005,44.261657812224286,114.49393687782565,44.87636121767927,74.33059229338457,114.46489318253188
original_glrlm_LongRunEmphasis,1.3240669941567407,1.757248513960678,1.661049222308707,1.2085960316263031,1.6360890716355658,1.2147383625258472,1.8156504427550457,1.2504306071446654,1.2367658364768483,1.134742804759354,1.4629527665944704,1.1199255018608154,1.4031040458313824,1.3723525854806695,1.1388457606950697,1.1199691526510924,1.2373069463191722,1.3924189760706662,1.20778777423485,1.406202511592911,1.2190640039958016,1.3291465111149763,1.4580194660579724,1.2481215277699145
original_glrlm_LongRunHighGrayLevelEmphasis,77.98040955040011,55.10078420694404,52.17670229023453,194.70958438565037,51.491815418424885,114.43011078933704,56.951031225603316,94.92591491246968,169.8237481616093,286.3611712020139,84.83475689271897,319.3430555139323,81.24447989505656,60.898851236564944,288.12862067408037,283.432046528983,199.31838876346677,61.87910801616401,226.03198282733064,61.79953396084594,139.16691883374583,59.288540606149084,107.9585660524874,142.43814276888594
original_glrlm_LongRunLowGrayLevelEmphasis,0.026991089903825545,0.06273766235592595,0.060813137859705484,0.008855510332222424,0.06027975563912309,0.016032677595198948,0.06425238639131547,0.020587134005565513,0.01053084552397544,0.005621482215279194,0.02831711789096081,0.00503201710163621,0.028104576470575012,0.03767715183273919,0.005783298304117076,0.005965102677963307,0.00875612705553136,0.03767212006800813,0.007401692675686923,0.039444428556627234,0.012679035660273215,0.038336204066026114,0.021571012071459734,0.012560945165568639
original_glrlm_LowGrayLevelRunEmphasis,0.020746618468956042,0.036491470080764886,0.03759941821205164,0.007402873300563632,0.037858636063564495,0.013373523037109173,0.036266616680969366,0.016772197576794573,0.008620364614113614,0.00500661823620961,0.019648143016117225,0.00454241008365816,0.020356732324667472,0.02807447625439898,0.005138053114922007,0.005393840493355694,0.007141286295891596,0.027664008571714353,0.006182257295773714,0.02873063081427105,0.010514745114826167,0.029625668017998277,0.014953854720103217,0.01016357126020959
original_glrlm_RunEntropy,3.002503877427457,2.4841045184791235,2.571136962543761,3.631967703463369,2.592798918738832,3.3838210339880805,2.4471011117763153,3.2669166603877247,3.499778993580457,4.02951730740298,2.8352278615393014,4.152261634727668,2.9569137035466944,2.878452572798068,4.100590409998846,4.160626887352588,3.5128165240885796,2.837841846097887,3.61826080969729,2.9436181231695007,3.3901073691095807,2.9805493570355894,2.850396905032563,3.2780333478438086
original_glrlm_RunLengthNonUniformity,14965.268108276032,13827.573177897484,14017.385589963089,50101.35811166019,14045.565113451943,21838.358524641597,13741.521363053404,21545.658250309763,49392.90027453165,52382.15873577098,20143.32854523385,52918.67843773902,20443.309102011342,14782.217964573838,24267.73835740038,52895.97908308698,49396.648212051085,14713.289522469666,50143.25857055916,20463.066462884388,21815.02364025275,14959.170030036012,20213.599421420993,21566.17853176611
original_glrlm_RunLengthNonUniformityNormalized,0.8844195498727248,0.8313864117356963,0.8407559550771008,0.9013711326174979,0.8420235417067311,0.9058577696018345,0.8272126852556869,0.8974385701805812,0.8926155488664208,0.9291467554339741,0.8541623452108602,0.9356123788953854,0.8635919414945149,0.876421814829227,0.9254773089051171,0.9352917202724187,0.8927408713111107,0.8733748670819288,0.9018516839699912,0.8644875380696544,0.9052442947260061,0.8841829338550912,0.8564858420378942,0.898101481091751
original_glrlm_RunPercentage,0.9295823830935639,0.8853978504821972,0.8932699313240703,0.9445703680303269,0.8950116184325678,0.9458386925698126,0.8812850546863884,0.9396727767042373,0.9388656347075238,0.9614397409571948,0.9083616280700044,0.9651963881430002,0.9158229044115405,0.9231071008238525,0.9597709587432095,0.9651029326594008,0.9388353603959352,0.9207532365633581,0.9447967672300321,0.9158808146445835,0.945183392564326,0.9290952280359891,0.9096539406389632,0.9400476692655155
original_glrlm_RunVariance,0.11846098209067575,0.2993704333324553,0.2592393191215445,0.07354646618233106,0.24697253787935616,0.07620099268749485,0.3262693351263891,0.09069449217621925,0.08421629901847251,0.04663771255276786,0.1727178032174449,0.041518392836713956,0.14844699149074203,0.13795615067907993,0.048038785498422554,0.04134829787154212,0.08469379751151246,0.14730185496813047,0.07321966876071637,0.15170049510057668,0.07810567307143378,0.12104700041039917,0.17313893123812185,0.08978192991280297
original_glrlm_ShortRunEmphasis,0.9451176066063887,0.9089609564294665,0.9159239603325346,0.9577959035405013,0.9168992619626088,0.9584145421056836,0.9058364552420748,0.9539048464723253,0.9534251080821974,0.9708032143458021,0.9284800860564832,0.9737103320819283,0.9344396155906909,0.9401735119979496,0.9695457570433821,0.973574961029816,0.9534970507705073,0.9383025131228847,0.9579682690866659,0.9350012220699391,0.9580405688620868,0.9448589683822173,0.9298946598675867,0.9542632060558456
original_glrlm_ShortRunHighGrayLevelEmphasis,55.90198383329074,28.71952719642116,28.973205329440034,154.95916535867212,29.057875499406084,90.76688054899577,28.571042173707433,72.70605227343913,131.29594489278634,245.48946389149538,54.06254193595932,278.1487066492929,54.35454901682587,41.964917942724206,246.06470186368236,247.28084286386473,154.08238110820832,41.983263355620835,179.75119233501388,41.439615209097155,109.75881528288416,42.442353949323014,69.15907566937581,109.29236492010264
original_glrlm_ShortRunLowGrayLevelEmphasis,0.019668335824546766,0.0332904118064276,0.034588261243498404,0.007107416319072108,0.0348624629092122,0.012853502689746733,0.03297466598835762,0.016061532058966124,0.008241683983209114,0.004872474459022624,0.01829242262050731,0.0044345196313791534,0.019079802967432186,0.026504607876103106,0.004995663058003242,0.005267369071701022,0.006823438869657307,0.026059160596226257,0.005934309638125941,0.026983379603880513,0.010096739537557466,0.028140415068387197,0.013933597980957245,0.009718181046344952
original_glszm_GrayLevelNonUniformity,893.5069924449446,580.3085031623331,618.289850655288,2684.2760272978076,628.7363363363363,1328.984427141268,575.7400450788881,1300.991191904048,2672.672763340607,2559.539342082442,1022.5627657898882,2487.2761079420798,1078.912791499931,846.1216338333635,1126.8332702736789,2479.8411077124756,2667.833002933947,823.0064897881275,2680.389872767939,1087.1553801412547,1305.290927959872,873.7474581830108,1042.223670090449,1316.3497454882
original_glszm_GrayLevelNonUniformityNormalized,0.14362755062609622,0.20390319858128358,0.18844555033687535,0.09743996033460896,0.18880971061151242,0.11371476231207907,0.21628100866975508,0.12190697075562669,0.10603740382228158,0.07398795577506047,0.1610588700251832,0.06821182832223782,0.14887716179107643,0.1529227604976258,0.07105771662717107,0.06772561469610212,0.10577404658369466,0.15709228665549294,0.09827997920169908,0.15055468496624494,0.11288514468216483,0.1432842666748132,0.15977673924428165,0.12182783391838962
original_glszm_GrayLevelVariance,3.6183832800946116,2.167950209612288,2.3761002013848445,8.036869288109159,2.39669254840426,5.856783415286236,2.0799882137843406,5.0491873306459585,6.716237387050467,13.991967918548008,2.972992598003647,16.634725316966772,3.375390042108373,3.1928013275194957,15.248705340518873,16.866536220061658,6.793454790715447,3.0579089879772816,7.900085070575246,3.316948188534645,5.93380911384249,3.631495457220488,2.969762697020689,5.056243992136055
original_glszm_HighGrayLevelZoneEmphasis,60.08439157691689,32.80569219957835,32.725083815909784,163.93948744010456,32.881681681681684,96.5894583725507,32.491359879789634,77.46973388305847,139.38861337036303,254.9566976932416,59.470152779965346,287.5325252303642,59.52918449013385,45.65570215073197,256.50063059654434,256.75770155123445,163.5156212830069,45.859324298530254,189.47207861254722,45.928680238194154,116.25010810343336,46.19973761889144,75.77724973171854,116.17769551133735
original_glszm_LargeAreaEmphasis,29.205111718373253,716.5337315530569,296.7098445595855,27.49012632496007,289.0129129129129,15.817061692478823,854.7381667918858,20.899737631184408,40.17401309264035,5.944845927039371,247.15104740904079,4.661967968407196,134.01904236235683,42.23838785469004,6.533736915121705,4.977113830019664,34.561335342161605,50.72132086276007,16.19829135041983,178.2899875363523,20.959785522788202,35.82994424401443,212.32745669170626,35.22147154095326
original_glszm_LargeAreaHighGrayLevelEmphasis,1665.8590258800837,23350.864371047082,9512.311490399268,4274.087048061565,9259.923123123122,1447.13202703859,26317.245304282493,1496.8511056971515,5333.849593334656,1486.9470717465456,14100.165222869744,1311.7729267222467,7669.507244376983,1866.5967829387312,1638.0375204943878,1213.5219303036924,5529.427364998811,2157.5249093338425,2967.177978220218,7475.72746157042,2399.1324050851854,1590.8679895047558,15528.19852828453,3925.1991670522907
original_glszm_LargeAreaLowGrayLevelEmphasis,0.5499892632100005,22.70955560094864,9.637764857814167,0.1853818246888597,9.403966654846675,0.1898111774746094,28.77024171563747,0.3183250113976582,0.3138026528575115,0.027011910842996183,4.450299503651575,0.019380705764256823,2.42460600177408,1.029058861529674,0.02996701089404507,0.0243321592646761,0.22423130528040194,1.2689620813405902,0.0936210745836159,4.437414220367447,0.19398427633374665,0.877539200285576,2.9672437533476472,0.327794518511259
original_glszm_LowGrayLevelZoneEmphasis,0.022617237763671225,0.04238204952799162,0.04425158640504753,0.007794064494045598,0.04458285532530963,0.014268566004972406,0.042473390342585536,0.0183593483379929,0.0091461304750944,0.00525061988197596,0.021404196518829258,0.00477182946815047,0.022182189310857667,0.03184161768856669,0.005428274498591055,0.005714037033760522,0.007472996284265166,0.03138952175558714,0.00646037005277277,0.032652300713510524,0.01107978446605992,0.034143310679717896,0.015896144706313408,0.010645641096030322
original_glszm_SizeZoneNonUniformity,1819.8410223436747,681.9606465214335,781.2224931423347,11032.368665601858,780.6186186186186,4382.09232480534,622.1705484598046,3787.6373688155923,9398.076532434041,16900.481412961784,1623.7897306662467,18805.92189556823,1943.3201324686077,1546.5293692391108,7718.665783831505,18909.164026655013,9363.7545793355,1404.2635999236495,10731.666593334066,1955.379448829802,4300.961774625962,1817.5785503443751,1684.8148091369003,3890.7762147154094
original_glszm_SizeZoneNonUniformityNormalized,0.29253191164502085,0.23962074719656837,0.23810499638595997,0.4004780261943465,0.23442000559117676,0.3749544215628766,0.23372297087145177,0.3549135465531852,0.3728655636752248,0.4885379375892289,0.2557551946237591,0.5157394113527927,0.26815511694061095,0.27951009745872235,0.48673639701295907,0.5164180693318499,0.37125345251508607,0.2680403893727142,0.39349050685051395,0.27079067287492065,0.37195898768710217,0.2980614218341055,0.25828833498956005,0.360090348423453
original_glszm_SmallAreaEmphasis,0.5527569300976607,0.49520286461169144,0.4937787341330228,0.6555756837016455,0.4904241476630311,0.632858486594904,0.4876784032325116,0.6153795185580249,0.6310692802883768,0.7264032327409142,0.5136379198689416,0.7462802370073679,0.5275594587875934,0.5409025850592524,0.7250177117317819,0.7466812285013741,0.6300988114742838,0.5260806396087082,0.6494491247897829,0.5300255333337957,0.6300980759397875,0.5601927517859125,0.5157956378751718,0.6199504748708079
original_glszm_SmallAreaHighGrayLevelEmphasis,33.46663929091787,16.53142422803514,16.506519352417754,108.22765210751899,16.37170450606008,62.05454014801221,16.063194547148083,48.19031748373183,88.76046469285914,186.35023025687823,30.982727684016908,215.54300889648277,31.9615396284315,25.173574467139677,187.499424608197,193.12894953510354,103.85221298470026,24.440689117259026,123.86209607702591,24.893095190511104,74.04056682013999,26.398898770313313,39.53396500213632,72.7416588250114
original_glszm_SmallAreaLowGrayLevelEmphasis,0.013214784350279217,0.022682177854930572,0.023811047908649418,0.005303631935873336,0.023852972601922585,0.0094849448626535,0.022323522764249943,0.012068133240166815,0.006000989341149166,0.0039468825624195385,0.011621801682862904,0.003694321503707754,0.012377883505802925,0.018811716173976572,0.004088805795481343,0.004459238649801122,0.004856276567776331,0.01814475873324035,0.0043291328964339985,0.018793582593290947,0.007261263964871103,0.02119536136378297,0.008533900610593545,0.006815519919482624
original_glszm_ZoneEntropy,5.345457236382353,5.296466164307938,5.397066239796562,5.43467901724058,5.4448630758286924,5.276276681521542,5.243827380376709,5.294142881039101,5.425541024532494,5.481916425554882,5.464948288509916,5.510606210136903,5.4940032538190025,5.364935220651555,5.556191284763863,5.506813937726748,5.453608394020554,5.365562322483486,5.4563999116798145,5.456216187377549,5.302465523441469,5.348133159231452,5.456394272953052,5.272748962238935
original_glszm_ZonePercentage,0.34865213248893123,0.15950232584206692,0.18388163425432943,0.47138945927446957,0.18662780922490613,0.4630715587605991,0.14919015860561566,0.422854425865758,0.4312970568104038,0.5919575633127995,0.2515651002456613,0.6239561943874059,0.2871463665900626,0.31009359412654824,0.5820731170165908,0.6265571526351814,0.4315879534565366,0.29361654430308803,0.46668377823408624,0.2861161740232982,0.45815833267295347,0.3417586728689122,0.2584594658847769,0.4281242570726682
original_glszm_ZoneVariance,20.978607054043092,677.2270880855575,267.13494419533896,22.989838758464995,260.3019813507201,11.153649713463613,809.8099016912203,15.307079933140626,34.79816471802869,3.091076687963248,231.34951457587198,2.093395643994492,121.89092615970722,31.83884112965112,3.582222448724802,2.4298225102581616,29.192731327510224,39.12182928038244,11.60679134087917,166.07437688330026,16.195817685993195,27.268226408262727,197.35768713209495,29.765647821451374
original_ngtdm_Busyness,17.653993346031527,37.433127641681914,32.54034325678119,20.861642275138642,28.62508693201457,16.191535378357337,31.745875596540746,20.28382794199789,22.908987113268307,12.744713287943354,25.403550637877014,12.71958866465985,23.544987841630217,24.719146986773264,7.2099102808233795,12.884949534510461,21.340144754784518,24.32037473163533,19.337473246529253,30.79892571601835,14.306961938418468,22.45687288082524,25.374682375666765,14.947845817308504
original_ngtdm_Coarseness,0.0004098415589056072,0.000403527944697613,0.0004108927413356958,0.00012454017291088724,0.0004114103154616647,0.0002829918429764723,0.00040170533312852756,0.0002860839159613688,0.00012458532128685582,0.00012305833618123175,0.00029172456310514193,0.00012268480921171743,0.00029669444820979205,0.00040448032442433357,0.0002610520206991208,0.00012271148338690934,0.00012381315664393493,0.0004027446816494521,0.000124079455776776,0.0002902602517539017,0.00029011273474551695,0.0004108673670973,0.0002925817252769384,0.0002879859148229465
original_ngtdm_Complexity,82.63738752045656,21.284187040185383,27.861022141954898,361.7379768067406,35.16568106921979,186.72794527722087,25.938115274583353,132.1937200405087,304.6212073353451,923.2496693915033,59.76168865023898,992.6405290048187,74.66780782419012,54.462209618336054,767.0119297728221,1072.630689960744,304.76287278970864,53.63414651687076,361.0590045001697,64.51547975781219,186.35380939656537,69.55025297275954,53.374016844955456,154.86637523951305
original_ngtdm_Contrast,0.024590232100951705,0.014566857146747686,0.014747899373172422,0.03505263742419324,0.01277577882012272,0.03685292471122629,0.010545091455323102,0.03474224637971867,0.027800250230569562,0.052537177893720095,0.016080305921283303,0.07056753313613266,0.01856730581775798,0.025069987850494146,0.074056721699519,0.06705406271603499,0.02863524027821923,0.02283751105726241,0.034329775918708345,0.021498550637837968,0.0365461914502899,0.02739127058063772,0.019809473122841915,0.031288966227208614
original_ngtdm_Strength,0.030752184545987993,0.013602179663996353,0.0167245505142339,0.026611544093004622,0.02202274195642266,0.033927109928557915,0.017990091466573217,0.026562067591965267,0.025930125672659454,0.04516527080215209,0.02117614070455941,0.041981959056414345,0.023994781626608692,0.021532694462020163,0.07112847129920578,0.04606414197631239,0.025179774573211508,0.0218751791475963,0.026692074268057985,0.019599172727323012,0.03554115859597924,0.025685279738718737,0.01919552919673429,0.03284766245320841
