,Water_100kVp_1FBP_3mm,Water_120kVp_2Safire_3mm,Water_100kVp_2Safire_3mm,Water_100kVp_1Safire_0-6mm,Water_100kVp_1Safire_3mm,Water_100kVp_2FBP_1-5mm,Water_120kVp_1Safire_3mm,Water_120kVp_1FBP_1-5mm,Water_120kVp_1Safire_0-6mm,Water_120kVp_1FBP_0-6mm,Water_120kVp_1Safire_1-5mm,Water_100kVp_2FBP_0-6mm,Water_100kVp_1Safire_1-5mm,Water_120kVp_2FBP_3mm,Water_120kVp_2FBP_0-6mm,Water_100kVp_1FBP_0-6mm,Water_120kVp_2Safire_0-6mm,Water_120kVp_1FBP_3mm,Water_100kVp_2Safire_0-6mm,Water_100kVp_2Safire_1-5mm,Water_100kVp_1FBP_1-5mm,Water_100kVp_2FBP_3mm,Water_120kVp_2Safire_1-5mm,Water_120kVp_2FBP_1-5mm
original_firstorder_Entropy,2.3498100149121264,1.7105565972589099,1.7647326287429979,2.9772687477022726,1.8195387217372037,2.797251661311526,1.6859174076522436,2.6955948426914107,2.9035712763178028,3.5319668873459427,2.1433241074620013,3.6342686115583076,2.2363117836270003,2.2531940176832492,3.525248589887818,3.611957522348685,2.8917493539665338,2.235049984395677,3.0060850486889876,2.2408580707473997,2.7899322722722153,2.3036818614291046,2.1558442904646453,2.7044735644153852
original_firstorder_InterquartileRange,39.0,25.0,26.0,62.0,27.0,55.0,24.0,52.0,60.0,94.0,34.0,100.0,37.0,38.0,94.0,98.0,60.0,37.0,64.0,37.0,55.0,39.0,34.0,52.0
original_firstorder_Kurtosis,3.1128002446033083,3.2769187739187675,3.291301599174335,3.222843759701238,3.3001153602552535,2.982728030000882,3.27923868721411,3.0428806559854076,3.1325896430163884,3.0313554251356822,3.113316015647881,3.061562825455285,3.1460558346762504,3.0501418829436173,3.0822427088397433,3.1201861830690514,3.173532231229858,3.105473802030742,3.1732269075256063,3.0854193561048824,3.066499261317973,3.0494356291700866,3.0619436122444728,2.982724192977376
original_firstorder_Maximum,128.0,89.0,86.0,211.0,90.0,174.0,98.0,178.0,242.0,322.0,134.0,318.0,126.0,114.0,325.0,325.0,230.0,126.0,247.0,115.0,172.0,113.0,101.0,144.0
original_firstorder_MeanAbsoluteDeviation,23.824928409600915,14.706718327427682,15.269237823252839,37.31062525737625,15.808720321323834,32.99436471534787,14.406139975924878,30.683685472319215,35.52442876176903,55.49137417481486,20.481819443899234,59.513958713687984,21.898378728584234,22.258382880119832,55.150060064998186,58.492214216913304,35.220113090946406,21.851726289465272,38.096294215423505,22.005461464344187,32.793767124909685,23.11825816419299,20.6458658307048,30.93291400850825
original_firstorder_Mean,-0.6651347867511068,0.5298996805469932,-0.6574006613237684,-1.3534907597535935,-0.6377290814324945,-1.638957128140106,0.6474808047973996,0.04984547111498534,0.13572895277207392,0.2815195071868583,0.09881924082732388,-1.123990417522245,-1.3482843331484269,0.48063666423807655,-0.21177275838466803,-1.0762662559890486,-0.14353182751540042,0.6956229333632237,-1.1413415468856947,-1.5272604802282272,-1.330176717647991,-0.6630051000392311,0.22069894603375861,0.2936048815278548
original_firstorder_Median,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-2.0,-2.0,-1.0,0.0,0.0
original_firstorder_Minimum,-125.0,-93.0,-100.0,-290.0,-91.0,-173.0,-81.0,-162.0,-208.0,-303.0,-109.0,-352.0,-125.0,-125.0,-308.0,-370.0,-201.0,-103.0,-233.0,-134.0,-184.0,-123.0,-106.0,-157.0
original_firstorder_Range,253.0,182.0,186.0,501.0,181.0,347.0,179.0,340.0,450.0,625.0,243.0,670.0,251.0,239.0,633.0,695.0,431.0,229.0,480.0,249.0,356.0,236.0,207.0,301.0
original_firstorder_RobustMeanAbsoluteDeviation,16.555580652303735,10.411722696683285,10.7933787379298,26.052331633331896,11.127498113835454,23.27422164070066,10.055947082347277,21.651635370058568,24.898012606741787,38.88359385979352,14.499683371279588,41.672060863362006,15.387938413732918,15.719203023934032,38.81999735333204,40.92132629443574,24.768944416069257,15.296429456430495,26.49468872193943,15.47594314404942,23.18332462891037,16.434679837478534,14.630768395693472,21.669382996297827
original_firstorder_RootMeanSquared,30.095610687604704,18.553972672242526,19.29710599062185,47.18616776634492,20.054123090764357,41.43021404371524,18.209241405568562,38.52943337130846,44.71140748100241,69.64208954755959,25.760712562973097,74.8245520306305,27.609029303629562,27.92409708686941,69.28493652910836,73.70096207244403,44.373587453778605,27.488072441483165,48.08639163960195,27.72069909387978,41.23541749605761,29.036580677307793,25.97529564478336,38.79959727512979
original_firstorder_Skewness,-0.021362058807329637,0.05368506389127711,0.01081943591533006,0.020527943874341058,-0.018264816351394913,-0.011637513262357985,0.022420910036494393,0.006407448813224536,0.0034393191823709345,0.0027420987422353965,-0.007749324756331164,-0.010013589546163137,0.04939484726551233,0.04180805297570495,-0.03256305473180296,0.018454022919748223,-0.0342181422368774,0.013381623755254682,-0.006150609258420886,-0.025618854945658073,0.040330793542948884,0.015255228633547729,0.024349792734989703,0.027977014922014484
original_firstorder_TotalEnergy,25183046.135810852,9571406.600315094,10353478.95476532,40549547.39688601,11181737.512676239,33751521.82115936,9219038.902576447,29190682.53482437,36407702.92821414,88328363.20096436,13048925.422542572,101963526.3832104,14988607.284622192,21680046.989730835,87424718.59573674,98924282.79174495,35859619.65472735,21008280.81465912,42111525.546814926,15110100.840780258,33434882.20594597,23441904.17729187,13267222.238170624,29601481.07795334
original_firstorder_Uniformity,0.23042278672625552,0.35747288392226184,0.3443445765342738,0.14975301543062824,0.33279834600364805,0.167928704422149,0.3631058678033614,0.18029605481279826,0.15679229789728,0.10100904957130898,0.2644006771675969,0.09425102692828977,0.24902984762648933,0.2449384871625703,0.10161905528219212,0.09609615283710023,0.15810936915120535,0.2488217101840303,0.14654692727314467,0.24789104798159545,0.16898711555004992,0.23634980968481373,0.2626178242674866,0.17900262297915523
original_firstorder_Variance,905.3033783753202,343.96910825087866,371.94612398378484,2224.7024912369106,401.76115455822344,1713.7764552401782,331.15724117369143,1484.514751343107,1999.0915365836174,4849.941383317381,663.6045465097621,5597.45023212585,760.4406284456624,779.5241865138987,4800.357582141381,5430.673461350052,1968.994662132628,755.1102352828053,2310.998400390533,766.1046336789605,1698.590285974001,842.6834416671264,674.6672758091207,1505.3225448858025
original_glcm_Autocorrelation,31.648273757569292,21.063247827618117,20.864869073595273,155.69225786896797,21.14128293357597,55.553438111672264,21.144412385203342,56.66657611931452,91.25960482292423,184.18583219418056,30.501355417587206,240.50976101745107,29.700764635132916,31.17951712532477,183.36444371013278,240.54576829408222,90.83391970250705,31.63265951555185,110.13023950593643,41.71387334256739,71.57594403709274,30.98023292648656,30.31239907811882,56.389933554985824
original_glcm_ClusterProminence,48.695874776084466,10.065117827104034,8.865116587280088,234.52313511793747,12.645208339661167,120.86505863392166,8.111768029984818,94.41647126236558,185.15498616568965,999.3533273065312,21.009641194347655,1388.2938465325528,31.402104899115336,40.046266431549924,1046.9009370784888,1273.3330391749298,193.02584479504122,30.96255944141738,263.5622092780425,27.39244441385044,129.74428739355608,38.40782274185904,23.404565887341107,102.46244415094546
original_glcm_ClusterShade,1.3404610551773593,-0.32262405906846564,0.11871418132364739,0.5035050283488357,0.49351983404374555,-1.1023599561052297,-0.4516373807204503,0.4036452495622036,0.3975663936593184,1.3946206191830455,0.10824166150801452,-2.3639037257525777,-0.16320464281953212,-0.6215704901605826,-1.4309143369679407,1.9776180299646124,-0.5551795486910033,-1.1031742722134585,-1.0448302907344889,-0.21726471881073342,-0.14454554075978232,0.027982571977692494,0.1930034350681392,0.4794950858142715
original_glcm_ClusterTendency,3.9764007113485067,1.6946410127482427,1.6836394236545646,8.581296672121574,2.001207665523705,6.2161599076873255,1.5158210768523297,5.5298248858446595,7.697389191268869,18.040329981492835,2.564070445065439,21.112484182882017,3.1757787690010977,3.4496838088847777,18.6153212298378,20.256589550650155,7.895137521542092,3.0803391553559054,9.020214502128045,2.94334515381657,6.5329319537438835,3.5475093716076347,2.7398578423882727,5.837818402916438
original_glcm_Contrast,2.632628327076234,1.0594074102344158,1.1399866014201483,5.960301773473933,1.2563739961098852,4.349387253711769,1.0333909221885877,4.008662622270007,5.369230586957736,13.187734887331153,1.7700584043596153,15.58705053559613,2.126523004556608,2.4064092417300498,13.310431517136378,14.686318451064864,5.371139306288692,2.2140485556850584,6.320916012491078,1.9381784390880101,4.614630742139052,2.5257286823170295,1.9029225162752534,4.137977038902461
original_glcm_Correlation,0.20718956215734652,0.234087571703857,0.1948602179572916,0.18020568089009756,0.2336484074391079,0.17274416410932966,0.1916803107162216,0.15753878990141273,0.17787563719319713,0.15512086057278823,0.17942275522396026,0.15154696120743566,0.19917846898725663,0.183329444626631,0.16773048097214127,0.15922962476506103,0.19167604363436858,0.16482508757958156,0.17676428869251287,0.201550137627148,0.17186247753642345,0.17145986526104748,0.18030041811594869,0.1705377246802416
original_glcm_DifferenceAverage,1.229763886544641,0.7486284926862741,0.7702978324597802,1.9022532412030744,0.8140276625676119,1.621434203232455,0.7347630751493128,1.5643284047041368,1.8068459502618015,2.866724208187142,1.0067958067732408,3.115637433232877,1.1107305574813655,1.185758868332269,2.876890433529381,3.0194656239616666,1.8058648218638242,1.1410779762136116,1.9620845223509726,1.0510852897137615,1.6771682558237964,1.2142613427104405,1.0436887029422306,1.5823524772242186
original_glcm_DifferenceEntropy,1.9824369308401428,1.4649902060080398,1.5109753067966936,2.4900879432275076,1.558871017339212,2.290113450888044,1.4460921099282293,2.2311870122185096,2.4241417394303415,3.006189079163572,1.749281163725712,3.119148333478779,1.852930219832583,1.9189140861154248,3.0126357300475135,3.0790642436386664,2.423473540382482,1.8681521564363972,2.52876375796806,1.8090554084108588,2.321814902599232,1.9425909830469907,1.7889257139406056,2.256460136380912
original_glcm_DifferenceVariance,1.1031930830028387,0.492429218482595,0.5392496492277913,2.3125325813707565,0.5841219008827305,1.7032824697535618,0.4853018863974515,1.5418569575397951,2.077815417715908,4.9046893013441535,0.7476316259077246,5.795014355052266,0.8797263709050793,0.9822820516051348,4.963422610805603,5.498473120277688,2.081950192960549,0.8962307279363567,2.4373390252509997,0.8252164497620307,1.778939934645796,1.0317147858754203,0.8014083633634428,1.61170455591859
original_glcm_Id,0.563380865034559,0.673862064140606,0.6703302376972461,0.46157345696318,0.6577717000790498,0.4961924722581112,0.6782141426703929,0.5018334666666863,0.4727230350735906,0.3740319420467052,0.6051922052155703,0.35901534206734564,0.5824859212821797,0.5685650904913947,0.37388045270289927,0.3645421827003329,0.4727710083081552,0.5752442558657477,0.45534370125072504,0.5973414035799919,0.4871690975696745,0.5619445611936638,0.5974337161060531,0.5016409182187729
original_glcm_Idm,0.5172439599615879,0.6566748884377394,0.6513849237301415,0.38924109362177284,0.6365187164242888,0.43238259866433637,0.6621599952638498,0.43988394145829296,0.40286627453514423,0.2847644473196341,0.5716362381456219,0.26795738758194726,0.5430276844552281,0.524718740567465,0.2844790323690447,0.27403949797230587,0.4028725414225152,0.5334659754923812,0.3811955367170178,0.5608311485148014,0.4215533172919455,0.5177253922726093,0.5618036998018563,0.4390277509302449
original_glcm_Idmn,0.9796494763680399,0.9842297164347816,0.9831588359385409,0.987027082149652,0.9815597265738008,0.9791924600209791,0.984641257342245,0.9830664468394141,0.9857675815001037,0.9815578289757096,0.9859801567902813,0.9812237172995701,0.9833108431780807,0.9775234642866911,0.9826889022254038,0.983412262862839,0.9857704465492465,0.9826315102282118,0.9849234716986568,0.9847291962777498,0.9806635846731849,0.9765491786989811,0.9820142588964355,0.9771641833279678
original_glcm_Idn,0.9058037102681511,0.9201826154871787,0.9183615393375119,0.9208275420382045,0.9142366466524249,0.902177645280066,0.9215700749128319,0.9104716827947821,0.917381636720535,0.9057600422718802,0.9207743653151113,0.9050236283826679,0.9135692812143716,0.9008025175741944,0.9085185585176182,0.9103403813556292,0.9174302269559813,0.9113883104666154,0.9150839915525821,0.917795619409091,0.9049558744003318,0.8987664641455454,0.9112625409385893,0.8979705363863749
original_glcm_Imc1,-0.03960444313120905,-0.04481406857018418,-0.038587240501013996,-0.015600867767184572,-0.04472686318782893,-0.02152979522140828,-0.040685806709853924,-0.020245710212272512,-0.015413751379816647,-0.013263145341133207,-0.02389925560966923,-0.013681452455457923,-0.024723233765752015,-0.03639721270665422,-0.01418388910039344,-0.013591362249370288,-0.01678216766722017,-0.03403107758328125,-0.015517883873657063,-0.02549799554364663,-0.02076466345704351,-0.03628047395921413,-0.024373253426849505,-0.021886845511775797
original_glcm_Imc2,0.39888483934192576,0.366228518118269,0.34261248146923734,0.25614152817719155,0.3765748337992333,0.31094161300263295,0.34040811220401473,0.29434508895940975,0.24874694048306248,0.2648639314955134,0.27074879675489505,0.277646903250997,0.2907447005315654,0.37680401680469316,0.2781710322728891,0.2734092358960242,0.26724564955506797,0.3571479322764013,0.25802158574598627,0.28937733490568307,0.30659561616206604,0.37956391879552753,0.27934370196812924,0.30925899334888446
original_glcm_InverseVariance,0.47003874050906674,0.5102631595180196,0.501707974738543,0.38839516259973256,0.5064594242224539,0.4236689798929557,0.5106406678585873,0.43517592516104237,0.39853412636932756,0.29298939000923974,0.5057420743946801,0.2734177358017274,0.4966294453692941,0.48307349411924755,0.29090463587758647,0.28111666052487727,0.3984537312921392,0.49128901784965046,0.3781272133049364,0.49431046400382883,0.4207921389576699,0.490338095337826,0.5019287722494515,0.42723106321512394
original_glcm_JointAverage,5.595312202189539,4.572091925089061,4.552722182825979,12.451381871981173,4.577323554455243,7.42201136603914,4.585099606066122,7.502402227936491,9.52247612340682,13.526738502201633,5.504781826046521,15.46377408042202,5.42565270044198,5.5604243409843725,13.492147998731333,15.464575334173892,9.49751523842251,5.604885546897396,10.462091621245854,6.439126067756462,8.431833203568742,5.54288680302914,5.486555232499516,7.480899394779921
original_glcm_JointEnergy,0.05244401250545668,0.12591057343492465,0.12013131343685,0.023021963095343465,0.10669495852309299,0.031862908204670026,0.13423239353511443,0.03418237733484808,0.02538958359013615,0.01054500988351876,0.07626319352137233,0.009018967117469374,0.06260508817349465,0.059273629003511505,0.010308281209342381,0.00946572452000712,0.025081357659718733,0.06360245483958273,0.021969884482445835,0.06948543901703415,0.02970084867536104,0.05637900728259812,0.07208737339393104,0.033078497913106034
original_glcm_JointEntropy,4.708404847813769,3.457141218913888,3.5167302222399988,5.907450673547448,3.6889518902054346,5.42982773519508,3.344883376630153,5.289489353756208,5.755709086598738,7.0107964926896065,4.156072163249499,7.240470946226835,4.443529540063208,4.542760390518143,7.038839429735636,7.170207870327266,5.772835649813824,4.403593977601597,5.984161393318593,4.317755358034167,5.511187007184443,4.6001952159204205,4.252756662122624,5.350123169474164
original_glcm_MCC,0.28570904695971266,0.3123406752765488,0.2732487203088811,0.19555264806330688,0.289982946171114,0.21308095735860652,0.32547253572724194,0.2059415105236237,0.18417885657841104,0.17465986289020968,0.20369252135884447,0.1731703906233186,0.24249636298989088,0.2925909763040717,0.21991790532187927,0.17437131938965902,0.20573725025914574,0.2869787715517792,0.19267599234495283,0.21347904678049248,0.20819709513099957,0.25492307082389937,0.2059472094149818,0.211534948700889
original_glcm_MaximumProbability,0.10435134794945365,0.2092484850965016,0.19120803969292982,0.044880792797789774,0.17426991251047294,0.06416853807105563,0.22064395287871894,0.06266083244748047,0.04945402605151287,0.021672109819741152,0.12837637737580357,0.019137729303107424,0.11155496779672108,0.12093350396404562,0.020743811985053817,0.0193711674772035,0.04860682314579712,0.11384707356699714,0.04438537161629371,0.12427355237136692,0.05777627385887206,0.10425487636228518,0.12861240639196223,0.06699542799437706
original_glcm_SumAverage,11.190624404379076,9.144183850178122,9.105444365651959,24.902763743962357,9.154647108910487,14.844022732078283,9.170199212132244,15.004804455872982,19.044952246813637,27.053477004403263,11.009563652093046,30.927548160844044,10.85130540088396,11.120848681968745,26.984295997462667,30.92915066834778,18.995030476845024,11.209771093794792,20.9241832424917,12.878252135512922,16.86366640713748,11.08577360605828,10.973110464999033,14.961798789559841
original_glcm_SumEntropy,3.0178463373857474,2.3995765536439415,2.4069902773171967,3.5911814211045656,2.5273034878688225,3.3506324214732754,2.3209342916376228,3.2687164654711673,3.513011444370162,4.126505056555474,2.713825839416671,4.240012796248206,2.8728607514260935,2.915174950925843,4.150233518494359,4.2102548747736215,3.5325396268920923,2.829786043444188,3.6268769106624297,2.8123073827397453,3.3906110658069903,2.9368233426543933,2.765868501596867,3.3088262722657737
original_glcm_SumSquares,1.6522572596061853,0.6885121057456645,0.7059065062686781,3.6353996113988774,0.8143954154083974,2.641386790349773,0.6373029997602294,2.384621877028666,3.2666549445566506,7.807016217206,1.0835322123562636,9.174883679619533,1.3255754433894267,1.4640232626537069,7.981438186743547,8.735727000428755,3.316569206957697,1.3235969277602408,3.835282628654781,1.2203808982261448,2.7868906739707344,1.5183095134811662,1.1606950896658814,2.493948860454725
original_gldm_DependenceEntropy,4.807306753460928,4.44482904941567,4.48148408867883,5.378358780464379,4.5224543425491195,5.108933273334624,4.428656145438103,5.059918139320856,5.347616819395485,5.558470135235284,4.843462375844187,5.603934037866093,4.893224012224252,4.740422454014806,5.559680384019734,5.595310668837,5.332248286942484,4.714373827770317,5.382547509511068,4.913862471625145,5.106937118266287,4.749574198149706,4.857501172416018,5.076793141750514
original_gldm_DependenceNonUniformity,3372.7915148797847,2665.786302751779,2727.876422126324,12100.948528405203,2739.0339628986158,5549.510183057295,2655.726335257524,5233.441635628814,11766.548288843258,15985.605065023956,4139.163483635787,16700.047399041752,4276.056422854426,3268.574062657625,15875.328815879535,16450.73754277892,11810.660198494183,3278.535055764165,12350.642402464066,4295.797448292257,5469.838893731674,3376.5932298380317,4129.535700134717,5241.004200015849
original_gldm_DependenceNonUniformityNormalized,0.18902603345176175,0.149402359622921,0.15288216231162496,0.20706619658462017,0.1535074798463608,0.21988708229880713,0.14883855490991,0.2073635642930824,0.2013440843402337,0.27353875881286716,0.1640052097486246,0.2857639869788116,0.16942929007268506,0.18318523021115424,0.27165175934085445,0.28149790456500545,0.20209890825623172,0.18374348796526174,0.21133885014483342,0.17021148459831437,0.21673028345081521,0.18923909823673327,0.1636237300948854,0.2076632142014363
original_gldm_DependenceVariance,2.3956663312494535,3.6331540967264435,3.506524349709451,2.4373006871330856,3.4528753379188677,2.1676657289094856,3.6792312960275684,2.200503047111633,2.6130091657566266,1.4757529159937992,3.6343110159943635,1.3743597029497487,3.315320230806793,2.539608589304416,1.47141111635819,1.3900539266186653,2.565128574513907,2.4583631428716104,2.372677306758753,3.692957582211828,2.093710440988822,2.3171307155848053,3.5547443382975374,2.216634920602226
original_gldm_GrayLevelNonUniformity,4111.433783556577,6378.388667824917,6144.140279101048,8751.566221765914,5938.120887743093,4238.184642206197,6478.897999215378,4550.311831365401,9162.941889117043,5902.968856947296,6672.944290355813,5508.030013689254,6285.015294397337,4370.437426441742,5938.617590691308,5615.859171800137,9239.91153319644,4439.725774813653,8564.202429842573,6256.274268959505,4264.89682225216,4217.189654206131,6627.948648862826,4517.66819874792
original_gldm_GrayLevelVariance,1.522512758311723,0.62826808970013,0.6767884448516179,3.638166335386253,0.7308303672781892,2.8305215401756607,0.607015039159347,2.4585676650858517,3.2811159728576107,7.836524761000244,1.1432968567951698,9.034128848755765,1.3014267718353527,1.3317642119439725,7.766826805346492,8.761082425225611,3.2293771527077975,1.2985760532463326,3.783440265696613,1.309590548834906,2.8021292513592178,1.4274633245897954,1.163258251530225,2.4900021421238208
original_gldm_HighGrayLevelEmphasis,31.71120327299221,21.298828672308467,20.866053914700444,159.03930527036277,20.93117749257412,58.38374673111974,21.28420108726111,59.06454552658689,94.01358658453114,190.93437713894593,31.69565734210318,248.56483572895277,31.18555353039068,31.987221879728747,190.30477412731005,248.32886721423682,93.74259069130733,32.11124810850193,113.45959958932238,43.056303986052775,74.49346223948015,31.618001457154065,31.74760282114272,59.192012045328475
